ABS 	data_type       	    #ABS (absolute), REL (tangential), DIF (differential coorinates) or CPV (camera pointing vector)
Triton 	moon_entry         	    #Target body
0		time_entry             	#First time entry
3		amount_time_entries  	#Amount of time entries
DATE    time_type          	    #JD, MJD, J2000, DATE, MINsinceJDaddingtheJD
utc		time_scale		        #time scale,lower case
0		time_delta          	#hours away from standard time scale (i.e. utc-3 is -3)
3		RA_entry           	    #First RA or X entry
6		DEC_entry             	#First DEC or Y entry
1		number_observatories  	#Amount of observatories, needs extra definition which one if 1
286		observatory       	    #Ignored if more than 1 observatory
0		observatory_entrace	    #Ignored if 1 observatory
8		relative_body_entry  	#Ignored if ABS, can either be a name or entry position
False	process_relative        #Switch for processing relative observations or not
J2000   Epoch of equinox        #J2000, B1950
Neptune central_body            #name or number
2022 11 28.524583 23 33 45.1099 -04  8 53.225 
2022 11 28.524907 23 33 45.1109 -04  8 53.225 
2022 11 28.525220 23 33 45.1096 -04  8 53.241 
2022 11 28.525544 23 33 45.1093 -04  8 53.228 
2022 11 28.525868 23 33 45.1090 -04  8 53.281 
2022 11 28.526192 23 33 45.1096 -04  8 53.257 
2022 11 28.526516 23 33 45.1099 -04  8 53.247 
2022 11 28.526829 23 33 45.1090 -04  8 53.232 
2022 11 28.527153 23 33 45.1090 -04  8 53.265 
2022 11 28.527477 23 33 45.1088 -04  8 53.281 
2022 11 29.543437 23 33 44.4297 -04  8 55.465 
2022 11 29.543773 23 33 44.4284 -04  8 55.486 
2022 11 29.544109 23 33 44.4271 -04  8 55.473 
2022 11 29.544444 23 33 44.4275 -04  8 55.455 
2022 11 29.544769 23 33 44.4270 -04  8 55.429 
2022 11 29.545104 23 33 44.4293 -04  8 55.483 
2022 11 29.545440 23 33 44.4270 -04  8 55.461 
2022 11 29.545775 23 33 44.4265 -04  8 55.467 
2022 11 29.546100 23 33 44.4281 -04  8 55.455 
2022 11 29.546435 23 33 44.4298 -04  8 55.514 
2022 11 29.547106 23 33 44.4282 -04  8 55.461 
2022 11 29.548102 23 33 44.4273 -04  8 55.455 
2022 11 29.548426 23 33 44.4240 -04  8 55.466 
2022 11 29.548762 23 33 44.4272 -04  8 55.453 
2022 11 29.549097 23 33 44.4262 -04  8 55.481 
2022 11 29.549433 23 33 44.4266 -04  8 55.485 
2022 11 29.549757 23 33 44.4248 -04  8 55.443 
2022 11 29.550093 23 33 44.4250 -04  8 55.501 
2022 11 29.550428 23 33 44.4276 -04  8 55.491 
2022 11 29.550764 23 33 44.4257 -04  8 55.500 
2022 11 29.551088 23 33 44.4264 -04  8 55.481 
2022 11 29.551424 23 33 44.4264 -04  8 55.462 
2022 11 29.551759 23 33 44.4269 -04  8 55.488 
2022 11 29.552095 23 33 44.4240 -04  8 55.455 
2022 11 29.552419 23 33 44.4262 -04  8 55.484 
2022 11 29.552755 23 33 44.4242 -04  8 55.474 
2022 11 29.553090 23 33 44.4243 -04  8 55.467 
2022 11 29.553426 23 33 44.4230 -04  8 55.463 
2022 11 29.553750 23 33 44.4211 -04  8 55.476 
2022 11 29.554421 23 33 44.4223 -04  8 55.516 
2022 11 29.554757 23 33 44.4222 -04  8 55.460 
2022 11 29.555093 23 33 44.4210 -04  8 55.468 
2022 11 29.555417 23 33 44.4213 -04  8 55.497 
2022 11 29.555752 23 33 44.4229 -04  8 55.474 
2022 11 29.556088 23 33 44.4221 -04  8 55.469 
2022 11 29.556424 23 33 44.4204 -04  8 55.506 
2022 11 30.534630 23 33 43.8952 -04  8 56.753 
2022 11 30.534965 23 33 43.8969 -04  8 56.788 
2022 11 30.535312 23 33 43.8959 -04  8 56.802 
2022 11 30.535995 23 33 43.8951 -04  8 56.785 
2022 11 30.536331 23 33 43.8960 -04  8 56.763 
2022 11 30.536678 23 33 43.8958 -04  8 56.837 
2022 11 30.537014 23 33 43.8969 -04  8 56.753 
2022 11 30.537361 23 33 43.8945 -04  8 56.786 
2022 11 30.537697 23 33 43.8953 -04  8 56.791 
2022 11 30.538044 23 33 43.8948 -04  8 56.797 
2022 11 30.538380 23 33 43.8927 -04  8 56.824 
2022 11 30.538715 23 33 43.8921 -04  8 56.794 
2022 11 30.539062 23 33 43.8936 -04  8 56.814 
2022 11 30.539398 23 33 43.8936 -04  8 56.850 
2022 11 30.539745 23 33 43.8919 -04  8 56.827 
2022 11 30.540081 23 33 43.8929 -04  8 56.807 
2022 11 30.540428 23 33 43.8932 -04  8 56.815 
2022 11 30.540764 23 33 43.8931 -04  8 56.822 
2022 11 30.541111 23 33 43.8932 -04  8 56.795 
2022 11 30.541447 23 33 43.8924 -04  8 56.825 
2022 11 30.541794 23 33 43.8938 -04  8 56.834 
2022 11 30.542130 23 33 43.8931 -04  8 56.802 
2022 11 30.542465 23 33 43.8916 -04  8 56.835 
2022 11 30.542813 23 33 43.8920 -04  8 56.817 
2022 11 30.543148 23 33 43.8906 -04  8 56.828 
2022 11 30.543495 23 33 43.8911 -04  8 56.807 
2022 11 30.543831 23 33 43.8913 -04  8 56.802 
2022 11 30.544178 23 33 43.8888 -04  8 56.843 
2022 11 30.544514 23 33 43.8892 -04  8 56.835 
2022 11 30.544861 23 33 43.8907 -04  8 56.734 
2022 12 25.462523 23 34 11.5103 -04  5  5.026 
2022 12 25.462882 23 34 11.5125 -04  5  5.037 
2022 12 25.463241 23 34 11.5122 -04  5  4.990 
2022 12 25.463947 23 34 11.5147 -04  5  5.034 
2022 12 25.464306 23 34 11.5148 -04  5  4.981 
2022 12 25.464664 23 34 11.5140 -04  5  5.031 
2022 12 25.465023 23 34 11.5153 -04  5  4.984 
2022 12 25.465729 23 34 11.5175 -04  5  5.021 
2022 12 25.466447 23 34 11.5202 -04  5  4.973 
2022 12 25.466806 23 34 11.5215 -04  5  4.988 
2022 12 25.467153 23 34 11.5201 -04  5  4.975 
2022 12 25.467859 23 34 11.5252 -04  5  4.970 
2022 12 25.468218 23 34 11.5245 -04  5  4.901 
2022 12 25.468565 23 34 11.5250 -04  5  4.915 
2022 12 25.468924 23 34 11.5261 -04  5  4.981 
2022 12 25.469988 23 34 11.5292 -04  5  4.900 
2022 12 25.470336 23 34 11.5306 -04  5  4.922 
2022 12 25.471053 23 34 11.5348 -04  5  4.921 
2022 12 25.471759 23 34 11.5352 -04  5  4.900 
2022 12 25.472118 23 34 11.5356 -04  5  4.815 
2022 12 25.472477 23 34 11.5367 -04  5  4.879 
2022 12 25.472836 23 34 11.5379 -04  5  4.871 
2022 12 25.473183 23 34 11.5390 -04  5  4.867 
2022 12 25.473542 23 34 11.5413 -04  5  4.870 
2022 12 25.473900 23 34 11.5408 -04  5  4.874 
2022 12 25.474248 23 34 11.5425 -04  5  4.860 
2022 12 25.474606 23 34 11.5440 -04  5  4.894 
2022 12 25.474954 23 34 11.5442 -04  5  4.801 
2022 12 25.475671 23 34 11.5443 -04  5  4.779 
2022 12 25.476377 23 34 11.5463 -04  5  4.811 
2022 12 25.476736 23 34 11.5442 -04  5  4.822 
2022 12 25.477083 23 34 11.5458 -04  5  4.833 
2022 12 25.477442 23 34 11.5470 -04  5  4.836 
2022 12 25.478495 23 34 11.5517 -04  5  4.805 
2022 12 25.478854 23 34 11.5525 -04  5  4.803 
2022 12 25.479201 23 34 11.5531 -04  5  4.745 
2022 12 25.479907 23 34 11.5544 -04  5  4.706 
2022 12 25.480266 23 34 11.5560 -04  5  4.710 
2022 12 25.480625 23 34 11.5571 -04  5  4.772 
2022 12 25.480972 23 34 11.5578 -04  5  4.693 
2022 12 25.481331 23 34 11.5587 -04  5  4.659 
2022 12 25.481690 23 34 11.5607 -04  5  4.734 
2022 12 25.482037 23 34 11.5596 -04  5  4.730 
2022 12 25.482396 23 34 11.5628 -04  5  4.725 
2022 12 25.482755 23 34 11.5633 -04  5  4.706 
2022 12 25.483102 23 34 11.5651 -04  5  4.717 
2022 12 25.483461 23 34 11.5631 -04  5  4.665 
2022 12 25.483819 23 34 11.5648 -04  5  4.626 
2022 12 25.484167 23 34 11.5648 -04  5  4.710 
2022 12 25.484525 23 34 11.5684 -04  5  4.636 
2022 12 25.484884 23 34 11.5700 -04  5  4.657 
2022 12 25.485231 23 34 11.5694 -04  5  4.595 
2022 12 25.485590 23 34 11.5704 -04  5  4.623 
2022 12 25.485937 23 34 11.5717 -04  5  4.603 
2022 12 25.486296 23 34 11.5723 -04  5  4.647 
2022 12 25.486644 23 34 11.5747 -04  5  4.594 
2022 12 25.486991 23 34 11.5747 -04  5  4.599 
2022 12 25.487350 23 34 11.5728 -04  5  4.583 
2022 12 25.487708 23 34 11.5747 -04  5  4.582 
2022 12 25.488056 23 34 11.5779 -04  5  4.573 
2022 12 25.488414 23 34 11.5780 -04  5  4.548 
2022 12 25.488773 23 34 11.5776 -04  5  4.576 
2022 12 25.489120 23 34 11.5793 -04  5  4.530 
2022 12 25.489479 23 34 11.5802 -04  5  4.542 
2022 12 25.489826 23 34 11.5816 -04  5  4.580 
2022 12 25.490174 23 34 11.5806 -04  5  4.579 
2022 12 25.490532 23 34 11.5816 -04  5  4.526 
2022 12 25.490891 23 34 11.5839 -04  5  4.547 
2022 12 26.465984 23 34 14.2704 -04  4 45.128
2022 12 26.466366 23 34 14.2709 -04  4 45.217
2022 12 26.466713 23 34 14.2723 -04  4 45.222
2022 12 26.467072 23 34 14.2729 -04  4 45.143
2022 12 26.467419 23 34 14.2732 -04  4 45.188
2022 12 26.467766 23 34 14.2749 -04  4 45.192
2022 12 26.468472 23 34 14.2757 -04  4 45.161
2022 12 26.468819 23 34 14.2756 -04  4 45.185
2022 12 26.469167 23 34 14.2768 -04  4 45.160
2022 12 26.469514 23 34 14.2773 -04  4 45.153
2022 12 26.469873 23 34 14.2784 -04  4 45.099
2022 12 26.470220 23 34 14.2807 -04  4 45.155
2022 12 26.470567 23 34 14.2826 -04  4 45.176
2022 12 26.470914 23 34 14.2789 -04  4 45.119
2022 12 26.471273 23 34 14.2806 -04  4 45.085
2022 12 26.471620 23 34 14.2822 -04  4 45.090
2022 12 26.471968 23 34 14.2847 -04  4 45.102
2022 12 26.472315 23 34 14.2847 -04  4 45.049
2022 12 26.472674 23 34 14.2876 -04  4 45.101
2022 12 26.473021 23 34 14.2864 -04  4 45.107
2022 12 26.473368 23 34 14.2874 -04  4 45.005
2022 12 26.473727 23 34 14.2865 -04  4 45.038
2022 12 26.474074 23 34 14.2907 -04  4 45.050
2022 12 26.474421 23 34 14.2935 -04  4 45.001
2022 12 26.474769 23 34 14.2920 -04  4 44.987
2022 12 26.475127 23 34 14.2944 -04  4 44.983
2022 12 26.475475 23 34 14.2932 -04  4 44.919
2022 12 26.475822 23 34 14.2949 -04  4 44.930
2022 12 26.476875 23 34 14.2984 -04  4 44.962
2022 12 26.477222 23 34 14.2987 -04  4 45.021
2022 12 26.477662 23 34 14.3007 -04  4 44.988
2022 12 26.478032 23 34 14.3022 -04  4 45.000
2022 12 26.478380 23 34 14.3038 -04  4 44.954
2022 12 26.478738 23 34 14.3007 -04  4 44.922
2022 12 26.479433 23 34 14.3057 -04  4 44.981
2022 12 26.479780 23 34 14.3062 -04  4 44.870
2022 12 26.480139 23 34 14.3096 -04  4 44.944
2022 12 26.480486 23 34 14.3094 -04  4 44.923
2022 12 26.480833 23 34 14.3074 -04  4 44.909
2022 12 26.481192 23 34 14.3082 -04  4 44.830
2023 09 14.698235 23 47 35.7654 -02 43 59.931
2023 09 14.698547 23 47 35.7682 -02 43 59.991
2023 09 14.698860 23 47 35.7602 -02 43 59.960
2023 09 14.699161 23 47 35.7650 -02 44  0.073
2023 09 14.699462 23 47 35.7597 -02 44  0.005
2023 09 14.700087 23 47 35.7544 -02 43 59.961
2023 09 14.700399 23 47 35.7466 -02 44  0.049
2023 09 14.700712 23 47 35.7510 -02 44  0.085
2023 09 14.701013 23 47 35.7451 -02 44  0.076
2023 09 14.701325 23 47 35.7510 -02 44  0.101
2023 09 14.701638 23 47 35.7479 -02 44  0.118
2023 09 14.701950 23 47 35.7464 -02 44  0.137
2023 09 14.702263 23 47 35.7409 -02 44  0.136
2023 09 14.702575 23 47 35.7413 -02 44  0.163
2023 09 14.703513 23 47 35.7297 -02 44  0.227
2023 09 14.703825 23 47 35.7330 -02 44  0.206
2023 09 14.704138 23 47 35.7306 -02 44  0.189
2023 09 15.655249 23 47 29.9647 -02 44 38.326 
2023 09 15.655538 23 47 29.9664 -02 44 38.354 
2023 09 15.655839 23 47 29.9615 -02 44 38.351 
2023 09 15.656418 23 47 29.9537 -02 44 38.411 
2023 09 16.639155 23 47 23.9855 -02 45 17.747 
2023 09 16.639861 23 47 23.9804 -02 45 17.795 
2023 09 16.640556 23 47 23.9778 -02 45 17.751 
2023 09 16.641609 23 47 23.9735 -02 45 17.854 
2023 09 16.642315 23 47 23.9679 -02 45 17.838 
2023 09 16.642662 23 47 23.9660 -02 45 17.877 
2023 09 16.643715 23 47 23.9606 -02 45 17.943 
2023 09 16.644063 23 47 23.9593 -02 45 17.931 
2023 09 16.644421 23 47 23.9556 -02 45 17.833 
2023 09 16.645116 23 47 23.9549 -02 45 17.949 
2023 10 14.660995 23 44 39.2854 -03  3  2.977 
2023 10 14.661806 23 44 39.2851 -03  3  3.068 
2023 10 14.662616 23 44 39.2815 -03  3  3.020 
2023 10 14.663438 23 44 39.2734 -03  3  3.096 
2023 10 14.664259 23 44 39.2725 -03  3  3.120 
2023 10 14.665069 23 44 39.2619 -03  3  3.094 
2023 10 14.665891 23 44 39.2585 -03  3  3.138 
2023 10 14.666701 23 44 39.2607 -03  3  3.258 
2023 10 14.671597 23 44 39.2278 -03  3  3.349 
2023 10 14.672419 23 44 39.2287 -03  3  3.422 
2023 10 14.674051 23 44 39.2172 -03  3  3.424 
2023 10 14.674861 23 44 39.2103 -03  3  3.499 
2023 10 14.675683 23 44 39.2084 -03  3  3.475 
2023 10 14.676493 23 44 39.2052 -03  3  3.538 
2023 10 14.678947 23 44 39.1878 -03  3  3.698 
2023 10 16.599850 23 44 28.9815 -03  4  8.222
2023 10 16.600313 23 44 28.9800 -03  4  8.267
2023 10 16.601262 23 44 28.9745 -03  4  8.287
2023 10 16.601725 23 44 28.9735 -03  4  8.288
2023 10 16.602199 23 44 28.9710 -03  4  8.285
2023 10 16.602662 23 44 28.9666 -03  4  8.316
2023 10 16.603137 23 44 28.9648 -03  4  8.352
2023 10 16.603600 23 44 28.9638 -03  4  8.329
2023 10 16.604074 23 44 28.9588 -03  4  8.370
2023 10 16.604537 23 44 28.9582 -03  4  8.382
2023 10 16.605012 23 44 28.9552 -03  4  8.396
2023 10 16.605475 23 44 28.9530 -03  4  8.380
2023 10 16.605949 23 44 28.9500 -03  4  8.440
2023 10 16.606887 23 44 28.9443 -03  4  8.435
2023 10 16.607350 23 44 28.9423 -03  4  8.466
2023 10 16.607824 23 44 28.9411 -03  4  8.506
2023 10 16.608287 23 44 28.9390 -03  4  8.531
2023 10 16.609225 23 44 28.9342 -03  4  8.561
2023 10 16.609699 23 44 28.9284 -03  4  8.559
2023 10 16.610162 23 44 28.9287 -03  4  8.553
2023 10 16.610637 23 44 28.9265 -03  4  8.575
2023 10 16.611100 23 44 28.9225 -03  4  8.599
2023 10 16.611574 23 44 28.9201 -03  4  8.640
2023 10 16.612037 23 44 28.9173 -03  4  8.657
2023 10 16.612512 23 44 28.9136 -03  4  8.646
2023 10 16.612975 23 44 28.9128 -03  4  8.658
2023 10 16.613449 23 44 28.9103 -03  4  8.685
2023 10 16.613924 23 44 28.9057 -03  4  8.699
2023 10 16.614387 23 44 28.9043 -03  4  8.704
2023 10 16.614861 23 44 28.9020 -03  4  8.740
2023 10 16.615799 23 44 28.8955 -03  4  8.773
2023 10 16.616262 23 44 28.8943 -03  4  8.761
2023 10 16.616736 23 44 28.8901 -03  4  8.796
2023 10 16.617199 23 44 28.8900 -03  4  8.796
2023 10 16.617674 23 44 28.8849 -03  4  8.788
2023 10 16.618137 23 44 28.8874 -03  4  8.840
2023 10 16.618611 23 44 28.8825 -03  4  8.851
2023 10 16.619074 23 44 28.8803 -03  4  8.862
2023 10 16.619549 23 44 28.8762 -03  4  8.879
2023 10 16.620012 23 44 28.8753 -03  4  8.902
2023 10 16.620486 23 44 28.8724 -03  4  8.915
2023 10 16.620949 23 44 28.8692 -03  4  8.917
2023 10 16.621424 23 44 28.8669 -03  4  8.953
2023 10 16.621887 23 44 28.8645 -03  4  8.969
2023 10 16.622361 23 44 28.8600 -03  4  8.975
2023 10 16.622824 23 44 28.8565 -03  4  8.968
2023 10 16.623299 23 44 28.8552 -03  4  9.009
2023 10 16.623762 23 44 28.8541 -03  4  9.020
2023 10 16.624236 23 44 28.8514 -03  4  9.043
2023 10 16.624699 23 44 28.8494 -03  4  9.069
2023 10 16.625174 23 44 28.8448 -03  4  9.081
2023 10 16.625637 23 44 28.8427 -03  4  9.081
2023 10 16.626111 23 44 28.8413 -03  4  9.107
2023 10 16.626586 23 44 28.8400 -03  4  9.104
2023 10 16.627049 23 44 28.8382 -03  4  9.156
2023 10 16.627986 23 44 28.8325 -03  4  9.149
2023 10 16.628461 23 44 28.8287 -03  4  9.181
2023 10 16.628924 23 44 28.8278 -03  4  9.197
2023 10 16.629398 23 44 28.8238 -03  4  9.232
2023 10 16.629861 23 44 28.8209 -03  4  9.229
2023 10 16.630799 23 44 28.8158 -03  4  9.251
2023 10 16.631273 23 44 28.8138 -03  4  9.281
2023 10 16.631736 23 44 28.8099 -03  4  9.293
2023 10 16.632674 23 44 28.8072 -03  4  9.310
2023 10 16.633148 23 44 28.8042 -03  4  9.328
2023 10 16.633611 23 44 28.8008 -03  4  9.371
2023 10 16.634086 23 44 28.7979 -03  4  9.356
2023 10 16.634549 23 44 28.7944 -03  4  9.395
2023 10 16.635023 23 44 28.7952 -03  4  9.394
2023 10 16.635498 23 44 28.7902 -03  4  9.423
2023 10 16.635961 23 44 28.7882 -03  4  9.420
2023 10 16.636435 23 44 28.7882 -03  4  9.453
2023 10 16.636898 23 44 28.7862 -03  4  9.475
2023 10 16.637373 23 44 28.7822 -03  4  9.486
2023 10 16.637836 23 44 28.7786 -03  4  9.499
2023 10 16.638773 23 44 28.7755 -03  4  9.516
2023 10 16.639248 23 44 28.7718 -03  4  9.547
2023 10 16.639711 23 44 28.7694 -03  4  9.527
2023 10 16.640185 23 44 28.7660 -03  4  9.571
2023 10 16.640648 23 44 28.7646 -03  4  9.603
2023 10 16.641123 23 44 28.7614 -03  4  9.591
2023 10 16.641586 23 44 28.7598 -03  4  9.608
2023 10 16.642060 23 44 28.7569 -03  4  9.655
2023 10 16.642523 23 44 28.7546 -03  4  9.648
2023 10 16.642998 23 44 28.7508 -03  4  9.646
2023 10 16.643461 23 44 28.7466 -03  4  9.686
2023 10 16.643935 23 44 28.7457 -03  4  9.680
2023 10 16.644398 23 44 28.7433 -03  4  9.682
2023 10 16.644873 23 44 28.7410 -03  4  9.734
2023 10 16.645347 23 44 28.7398 -03  4  9.752
2023 10 16.645810 23 44 28.7366 -03  4  9.754
2023 10 16.646285 23 44 28.7331 -03  4  9.782
2023 11 14.560880 23 42 30.3485 -03 16 14.370
2023 11 14.561586 23 42 30.3458 -03 16 14.400
2023 11 14.562280 23 42 30.3436 -03 16 14.423
2023 11 14.562986 23 42 30.3431 -03 16 14.421
2023 11 14.563681 23 42 30.3384 -03 16 14.420
2023 11 14.564375 23 42 30.3393 -03 16 14.433
2023 11 14.565081 23 42 30.3395 -03 16 14.458
2023 11 14.565775 23 42 30.3354 -03 16 14.477
2023 11 14.566481 23 42 30.3356 -03 16 14.468
2023 11 14.567176 23 42 30.3310 -03 16 14.503
2023 11 14.567882 23 42 30.3299 -03 16 14.484
2023 11 14.568576 23 42 30.3252 -03 16 14.467
2023 11 14.569282 23 42 30.3253 -03 16 14.532
2023 11 14.569977 23 42 30.3221 -03 16 14.558
2023 11 14.570671 23 42 30.3224 -03 16 14.537
2023 11 14.571377 23 42 30.3200 -03 16 14.518
2023 11 14.572072 23 42 30.3188 -03 16 14.559
2023 11 14.572778 23 42 30.3162 -03 16 14.548
2023 11 14.573472 23 42 30.3135 -03 16 14.563
2023 11 14.574167 23 42 30.3116 -03 16 14.581
2023 11 14.574873 23 42 30.3078 -03 16 14.589
2023 11 14.575567 23 42 30.3068 -03 16 14.587
2023 11 14.576273 23 42 30.3055 -03 16 14.635
2023 11 14.576968 23 42 30.3036 -03 16 14.642
2023 11 14.577743 23 42 30.3016 -03 16 14.664
2023 11 14.578437 23 42 30.2990 -03 16 14.669
2023 11 14.579132 23 42 30.2990 -03 16 14.645
2023 11 14.579838 23 42 30.2957 -03 16 14.689
2023 11 14.580532 23 42 30.2952 -03 16 14.705
2023 11 14.581238 23 42 30.2912 -03 16 14.693
2023 11 14.581933 23 42 30.2897 -03 16 14.708
2023 11 14.582627 23 42 30.2896 -03 16 14.710
2023 11 14.583333 23 42 30.2862 -03 16 14.719
2023 12 14.559688 23 42  3.4680 -03 18  2.445
2023 12 14.560498 23 42  3.4666 -03 18  2.404
2023 12 14.561319 23 42  3.4722 -03 18  2.362
2023 12 14.562130 23 42  3.4709 -03 18  2.322
2023 12 14.562951 23 42  3.4708 -03 18  2.349
2023 12 14.563762 23 42  3.4729 -03 18  2.382
2023 12 14.564583 23 42  3.4731 -03 18  2.344
2023 12 14.565394 23 42  3.4716 -03 18  2.398
2023 12 14.567847 23 42  3.4751 -03 18  2.379
2023 12 14.568657 23 42  3.4737 -03 18  2.404
2023 12 14.569479 23 42  3.4748 -03 18  2.337
2023 12 14.573542 23 42  3.4815 -03 18  2.302
2023 12 14.574352 23 42  3.4818 -03 18  2.333
2023 12 14.575174 23 42  3.4815 -03 18  2.269
2023 12 14.575984 23 42  3.4852 -03 18  2.269
2023 12 14.576806 23 42  3.4860 -03 18  2.277
2023 12 14.577616 23 42  3.4827 -03 18  2.250
2023 12 14.579248 23 42  3.4859 -03 18  2.274
2023 12 14.580069 23 42  3.4860 -03 18  2.254
2023 12 14.580880 23 42  3.4863 -03 18  2.306
2023 12 14.581701 23 42  3.4866 -03 18  2.217
2023 12 14.582512 23 42  3.4885 -03 18  2.260
2023 12 14.583333 23 42  3.4902 -03 18  2.218
2023 12 14.584144 23 42  3.4888 -03 18  2.275
2023 12 14.584965 23 42  3.4885 -03 18  2.284
2023 12 14.585775 23 42  3.4922 -03 18  2.206
2023 12 15.567535 23 42  4.5279 -03 17 53.267 
2023 12 15.568356 23 42  4.5306 -03 17 53.223 
2023 12 15.569167 23 42  4.5295 -03 17 53.197 
2023 12 15.569977 23 42  4.5313 -03 17 53.205 
2023 12 15.570799 23 42  4.5301 -03 17 53.176 
2023 12 15.571609 23 42  4.5305 -03 17 53.250 
2023 12 15.572431 23 42  4.5336 -03 17 53.179 
2023 12 15.573241 23 42  4.5350 -03 17 53.186 
2023 12 15.574063 23 42  4.5380 -03 17 53.147 
2023 12 15.574873 23 42  4.5364 -03 17 53.209 
2023 12 15.575694 23 42  4.5367 -03 17 53.191 
2023 12 15.576505 23 42  4.5376 -03 17 53.182 
2023 12 15.577326 23 42  4.5391 -03 17 53.183 
2023 12 15.578137 23 42  4.5418 -03 17 53.134 
2023 12 15.578958 23 42  4.5395 -03 17 53.097 
2023 12 15.579769 23 42  4.5434 -03 17 53.127 
2023 12 15.580590 23 42  4.5421 -03 17 53.102 
2023 12 15.582222 23 42  4.5420 -03 17 53.072 
2023 12 15.583032 23 42  4.5448 -03 17 53.131 
2023 12 15.583843 23 42  4.5474 -03 17 53.079 
2023 12 15.584664 23 42  4.5472 -03 17 53.107 
2023 12 15.585475 23 42  4.5484 -03 17 53.037 
2023 12 15.586296 23 42  4.5482 -03 17 53.141 
2023 12 15.587106 23 42  4.5501 -03 17 53.070 
2023 12 15.587928 23 42  4.5493 -03 17 53.071 
2023 12 15.588738 23 42  4.5517 -03 17 53.063 
2023 12 15.589560 23 42  4.5518 -03 17 53.036 
2023 12 15.590370 23 42  4.5513 -03 17 53.020 
2023 12 15.591192 23 42  4.5534 -03 17 53.017 
2024 10 28.582824 23 51 53.4540 -02 19  7.293 
2024 10 28.583299 23 51 53.4498 -02 19  7.282 
2024 10 28.583762 23 51 53.4501 -02 19  7.339 
2024 10 28.584225 23 51 53.4460 -02 19  7.362 
2024 10 28.584699 23 51 53.4417 -02 19  7.418 
2024 10 28.585162 23 51 53.4416 -02 19  7.381 
2024 10 28.585637 23 51 53.4386 -02 19  7.399 
2024 10 28.586100 23 51 53.4377 -02 19  7.420 
2024 10 28.586574 23 51 53.4348 -02 19  7.399 
2024 10 28.587500 23 51 53.4331 -02 19  7.430 
2024 10 28.587975 23 51 53.4297 -02 19  7.451 
2024 10 28.588438 23 51 53.4268 -02 19  7.431 
2024 10 28.588912 23 51 53.4253 -02 19  7.465 
2024 10 28.589375 23 51 53.4212 -02 19  7.515 
2024 10 28.589850 23 51 53.4199 -02 19  7.508 
2024 10 28.590312 23 51 53.4195 -02 19  7.548 
2024 10 28.590787 23 51 53.4167 -02 19  7.516 
2024 10 28.591250 23 51 53.4127 -02 19  7.609 
2024 10 28.591725 23 51 53.4108 -02 19  7.567 
2024 10 28.592188 23 51 53.4066 -02 19  7.616 
2024 10 28.592662 23 51 53.4077 -02 19  7.599 
2024 10 28.593125 23 51 53.4058 -02 19  7.595 
2024 10 28.593600 23 51 53.4030 -02 19  7.633 
2024 10 28.594062 23 51 53.4042 -02 19  7.606 
2024 10 28.594525 23 51 53.3996 -02 19  7.650 
2024 10 28.595000 23 51 53.3962 -02 19  7.647 
2024 10 28.595475 23 51 53.3959 -02 19  7.714 
2024 10 28.595938 23 51 53.3919 -02 19  7.724 
2024 10 28.596412 23 51 53.3875 -02 19  7.755 
2024 10 28.596875 23 51 53.3892 -02 19  7.718 
2024 10 28.597338 23 51 53.3834 -02 19  7.743 
2024 10 28.597812 23 51 53.3837 -02 19  7.763 
2024 10 28.598275 23 51 53.3795 -02 19  7.762 
2024 10 28.598750 23 51 53.3789 -02 19  7.746 
2024 10 28.599225 23 51 53.3752 -02 19  7.770 
2024 10 28.599688 23 51 53.3745 -02 19  7.780 
2024 10 28.600162 23 51 53.3735 -02 19  7.753 
2024 10 28.600625 23 51 53.3699 -02 19  7.841 
2024 10 28.601088 23 51 53.3681 -02 19  7.808 
2024 10 28.610579 23 51 53.3263 -02 19  8.042 
2024 10 28.621354 23 51 53.2776 -02 19  8.412 
2024 10 28.632141 23 51 53.2269 -02 19  8.694 
2024 10 28.635729 23 51 53.2129 -02 19  8.795 
2024 10 28.642928 23 51 53.1796 -02 19  8.955 
2024 10 29.515127 23 51 49.2904 -02 19 33.013 
2024 10 29.515822 23 51 49.2903 -02 19 32.985 
2024 10 29.516528 23 51 49.2896 -02 19 32.982 
2024 10 29.517222 23 51 49.2805 -02 19 33.012 
2024 10 29.517928 23 51 49.2772 -02 19 33.098 
2024 10 29.518623 23 51 49.2752 -02 19 33.077 
2024 10 29.519329 23 51 49.2720 -02 19 33.171 
2024 10 29.520023 23 51 49.2711 -02 19 33.130 
2024 10 29.520729 23 51 49.2647 -02 19 33.211 
2024 10 29.521424 23 51 49.2643 -02 19 33.193 
2024 10 29.522130 23 51 49.2611 -02 19 33.237 
2024 10 29.522824 23 51 49.2578 -02 19 33.259 
2024 10 29.523519 23 51 49.2536 -02 19 33.257 
2024 10 29.524225 23 51 49.2500 -02 19 33.273 
2024 10 29.524919 23 51 49.2456 -02 19 33.250 
2024 10 29.525625 23 51 49.2443 -02 19 33.283 
2024 10 29.526319 23 51 49.2431 -02 19 33.292 
2024 10 29.527025 23 51 49.2347 -02 19 33.370 
2024 10 29.527720 23 51 49.2305 -02 19 33.362 
2024 10 29.528426 23 51 49.2327 -02 19 33.382 
2024 10 29.529120 23 51 49.2282 -02 19 33.442 
2024 10 29.529826 23 51 49.2222 -02 19 33.406 
