Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
119114853.38237128,-0.8659110620416923,-0.0002542174808395968,1.7173157484950963e-07,3.329559136679063e-07
119203332.28237411,-0.8660849326706044,-0.00021796455427156952,2.084280138481276e-07,3.0926721996299466e-07
119203853.88237415,-0.8660859334162779,-0.00021768346304221406,3.083886057630991e-08,2.2446459077354332e-07
121448395.48262112,-0.8653652092472062,-0.00023196558281005772,-3.215974746506589e-07,5.359125695305971e-08
121449018.48262122,-0.865363541345591,-0.00023243446531375398,-1.3627402917215647e-07,-1.0625265846783932e-07
121530592.28263558,-0.8651942411711868,-0.00028985397382602786,-1.266029916457967e-07,4.017917090689345e-07
121531177.0826357,-0.8651932798189615,-0.0002902753740387405,-8.387603900317231e-08,4.1351156838606573e-07
139187854.78490987,-0.7803418205034455,-0.0008946270600710165,-3.8404785629442273e-07,1.4536508343885538e-07
139188144.3849098,-0.7803419824676303,-0.0008946786062982491,-3.712018751267365e-07,1.7210869726071686e-07
139188429.68490973,-0.7803421587109267,-0.0008947764834087678,-3.7461976831743016e-07,1.5190957167524055e-07
143579720.08355126,-0.7963445456862521,-0.0011582777410995614,-2.5679570136993846e-08,-1.8636804882546723e-08
143580219.8835511,-0.7963471119846812,-0.0011578540119340374,1.6412336256710347e-07,5.0721661412189006e-08
143666113.58352473,-0.796771354884587,-0.001099983089600538,2.813155064451678e-08,-3.947483403045696e-08
143666428.28352463,-0.7967727732472843,-0.0010998570536427362,5.0374667215358215e-08,-7.90014998393665e-08
143751406.48349863,-0.7971405906529506,-0.001086547122308613,1.9167951670340244e-09,-2.0852813421672056e-07
143751742.08349854,-0.7971419704143706,-0.001086534256279578,1.0355451807164684e-07,-1.2029627693673287e-07
144790682.88318938,-0.8027472330096596,-0.001134821721290128,1.9731590283900147e-07,-2.065364892811592e-07
144791051.88318926,-0.8027490048295683,-0.0011351486375236538,1.851686899367877e-07,-3.7860065008684003e-07
144791411.4831892,-0.8027507314522061,-0.0011350840984060944,1.7438021193694198e-07,-1.623442588943435e-07
144875557.68316534,-0.8031813143425195,-0.001192969993570248,-4.0323862537938737e-07,-7.380523906527076e-08
144876046.7831652,-0.8031839842653861,-0.0011933810461795217,-2.8789990458299997e-07,-9.795907443131864e-08
144876545.98316506,-0.8031868962198303,-0.0011938711033210587,-3.538518517087752e-07,-1.9372131501672538e-07
144961942.48314115,-0.8037059653114764,-0.0012503322702687443,-1.9337320456003226e-07,-2.529219177700541e-07
144962392.08314103,-0.803708803989222,-0.001250338481675383,-1.0158133723070506e-07,-9.282051355243189e-08
144962857.08314088,-0.8037119513703403,-0.0012504036602194136,-2.169771773363749e-07,1.1756309513562269e-08
146946866.28267232,-0.8142789951386661,-0.0012986623850857412,7.612162222780938e-08,1.9599324536131828e-07
146947320.78267223,-0.8142816085636246,-0.0012991489502137412,2.908861318484668e-08,1.6133768903974985e-08
146947783.78267214,-0.8142842195147096,-0.0012993833324942315,3.439713081032636e-08,9.281276292980555e-08
147032265.9826558,-0.8147777274775854,-0.0013326769004838811,-1.4075345200481593e-07,2.6587137680897724e-07
147032819.9826557,-0.814781071897057,-0.0013326933937593292,-1.4125385627838938e-07,2.489214362107542e-07
147033235.2826556,-0.8147835468644916,-0.0013327156884109129,-1.0993440424655887e-07,2.2400919137384803e-07
150913537.2823721,-0.8276418976549792,-0.0013559402635620267,7.27457088345318e-07,2.403684274741684e-07
150913966.8823721,-0.8276423524180244,-0.0013560089061484943,6.046849360119566e-07,4.2887814912071116e-07
150914487.18237215,-0.8276426480610911,-0.0013562758246391104,7.127500775139239e-07,4.745189649414238e-07
150993637.5823767,-0.827729940592389,-0.0014155421321575322,3.838730736616114e-07,4.936760731545555e-07
150994039.5823767,-0.8277305045547669,-0.001415982944859452,4.6689577570813157e-07,3.435554103412876e-07
150994424.98237672,-0.827731013911634,-0.0014162376787813615,5.793734727532751e-07,3.667334472110765e-07
173224330.38415626,-0.7481670536475986,-0.002212542456262645,-4.771610206955046e-08,-1.8475351240207494e-10
173224647.68415615,-0.748168000690199,-0.002212750053852442,5.212731357673306e-10,-7.452543180404975e-08
173311327.28412813,-0.7484738244291399,-0.0022724610841991164,1.529078743622847e-07,9.359775663547731e-08
173311653.88412803,-0.7484753929585369,-0.0022727764179187393,-5.74326913804768e-08,3.660373908750264e-08
204671397.78420097,-0.7086955046685021,-0.003400440830656699,8.248920446707331e-08,-1.7605286737991388e-07
204671756.38420084,-0.7086965077533396,-0.0034005697450237636,4.394460351164753e-08,-2.5792323752422616e-07
204672077.08420077,-0.7086973168385541,-0.0034005583973972797,9.8134435022601e-08,-2.0372933962065076e-07
207693081.18324515,-0.7228273996772883,-0.00354801766900153,-2.5044623874759253e-07,-7.057527256441182e-07
207693352.48324507,-0.7228286078064207,-0.003547879383287679,-2.375711724011964e-07,-6.019726805596079e-07
207781520.6832195,-0.7232327882858444,-0.003573995861214635,-1.430131474355889e-07,-1.451292015288222e-07
207781829.7832194,-0.7232343013398621,-0.0035741153758270363,-1.0951672668735313e-07,-7.270550601585352e-08
207782132.2832193,-0.7232358743931544,-0.003574419301474361,-1.6817973735872016e-07,-1.8836836642496108e-07
207782428.48321924,-0.7232374174463133,-0.003574631022611253,-2.2756501594223266e-07,-2.1534041395702974e-07
207865802.28319517,-0.7236891761522676,-0.003638589675090004,4.4928591058646106e-07,4.0229140030843824e-07
207866081.2831951,-0.723690852410778,-0.0036387582392442617,4.515312032049579e-07,4.376941369834027e-07
207866356.68319502,-0.7236925586583012,-0.0036390190127749337,4.0291656011604005e-07,3.778619911761101e-07
207866631.08319494,-0.7236939899776832,-0.0036391142966487842,6.239780551142715e-07,4.82401699451046e-07
207955025.28316963,-0.724250552319625,-0.0036814899691545344,-1.614763480706216e-07,1.7893875124295675e-07
207955299.38316953,-0.7242524583955319,-0.003681686013673574,-2.7442458661042224e-07,3.5935309229163936e-09
212686600.98234212,-0.7471761199839293,-0.0037386599036384593,4.800850070818541e-07,-1.983616606925781e-07
212686870.1823421,-0.7471769638846071,-0.0037385438365263243,4.1409782614021395e-07,-2.7597456791345065e-07
215017972.98242956,-0.7515187131202643,-0.0038430935072955395,-2.168380687228577e-07,2.2108562243959573e-07
215018424.88242957,-0.7515193408542995,-0.003843453900727017,-2.183999712190854e-07,6.086431073070234e-08
239749354.18310168,-0.6859806362912262,-0.004789287660389668,-2.9555593883401343e-07,-3.434312787539001e-07
239750099.28310147,-0.6859842109022991,-0.00478977460709979,-2.479019874934707e-07,-4.728341243603537e-07
239832622.08307877,-0.6864165165894142,-0.00484920011402558,-4.479785007394099e-07,-2.1065263501769682e-07
239832888.3830787,-0.6864178703094764,-0.004849256941208879,-2.510156688062537e-07,-5.940897598259026e-08
239833154.7830786,-0.6864194856617285,-0.0048494304782448405,-3.142773379316566e-07,-2.4987325006851913e-08
243366792.48239478,-0.704572398418144,-0.004937625539238773,-4.718125472535917e-07,-3.8375387041017506e-07
243367058.78239474,-0.7045733197668727,-0.004937729296585085,-2.4593055336641356e-07,-2.8803630413437586e-07
243454237.78238657,-0.7049809219518932,-0.0049979393801766175,-5.377691159047515e-08,-3.332755169043605e-07
243454504.28238654,-0.7049821916088954,-0.004997979113410557,3.878997056894207e-08,-2.5653728281775645e-07
243454770.68238655,-0.7049836401838862,-0.004998112874183667,-4.784177465300132e-08,-2.7449980205367097e-07
265246952.58498037,-0.6259440776159205,-0.005689989771944314,-9.242728971070591e-07,9.511964363991682e-08
265247219.08498028,-0.6259438272092104,-0.005690129276284522,-4.4434259394154907e-07,1.5208891681120495e-07
265247485.58498022,-0.6259441719139013,-0.005690470542955728,-5.586235375387716e-07,6.8695790835307524e-09
267577708.58428165,-0.6298588272688437,-0.005778738015088207,1.5864519775643515e-07,-4.699134097327362e-07
267577974.88428155,-0.629859323317526,-0.0057788722386358975,2.327019476000558e-07,-7.027339209058139e-07
267578241.18428147,-0.6298597551579221,-0.0057788234744633035,3.7070878688982845e-07,-7.521114042249519e-07
267748096.98422635,-0.6302710246939941,-0.005839950125942952,-1.2472269594887564e-07,-9.164622881939477e-08
267748363.38422623,-0.6302719019638893,-0.0058401047986854976,-1.044649341475079e-07,-3.155936038109347e-08
267748629.78422615,-0.6302729124768968,-0.005840212733020837,-2.1648129500118074e-07,7.51548556573653e-08
275503453.2823459,-0.6677517328374047,-0.006215439472302462,-1.385439117873588e-07,-1.875396982682978e-07
275503719.68234587,-0.6677530060371785,-0.006215466313745843,-9.53641432488439e-08,-2.431121769782413e-07
275503986.1823458,-0.6677543458466569,-0.006215470441593796,-1.1858790682772735e-07,-2.7677514772336126e-07
275589285.682341,-0.6681395453952321,-0.006178539482655134,1.5527813490567866e-07,-4.0414516901034897e-07
275589552.1823409,-0.6681407403474199,-0.006178337014634001,6.410331854223017e-08,-3.9467667046350075e-07
275589818.6823409,-0.6681419196560057,-0.006178088658761992,-1.231139701296513e-08,-3.39701229011731e-07
300238058.4839354,-0.5943070570233688,-0.007077853271432474,-8.437314464870838e-07,8.473938165921846e-08
300238374.9839353,-0.5943077559199339,-0.0070777048348767005,-2.731036836678413e-07,4.854900650238733e-07
300323369.6839072,-0.5946831162045426,-0.007140763660449647,-7.184226868961474e-08,1.2160445137833487e-08
300323652.18390715,-0.5946846780837468,-0.007140923104820824,-2.536756927851158e-07,-1.0900924480791718e-08
301436935.283549,-0.599622247800198,-0.0072132710143884,9.936043654512616e-09,-2.0931140509630047e-07
301437208.68354887,-0.5996237271434718,-0.007213204126358779,4.17582904921332e-08,-2.4946880177682124e-07
301437483.6835488,-0.5996252567262106,-0.007213067721709274,3.169110696088495e-08,-2.214844143730993e-07
301525513.8835215,-0.600065205066062,-0.0071596414492720644,2.1605953526293575e-07,-2.70991940449182e-07
301525785.18352145,-0.6000662532073056,-0.007159420260118957,4.1334008915594467e-07,-2.486170321870651e-07
301526080.28352135,-0.6000671517808331,-0.007159201180244856,8.685641336159122e-07,-2.458412851399222e-07
301612716.1834946,-0.6004259421697923,-0.007113839053965995,8.975987941806096e-08,-1.6867754747129649e-07
301612993.8834945,-0.6004271211544907,-0.0071139830722543205,1.6421564552615564e-08,-3.828164464479353e-07
302653272.98318297,-0.6057321852177739,-0.007164431694253809,-1.5217721793803207e-07,-1.1878259705260658e-07
302653566.3831829,-0.6057334641991131,-0.007164438347582503,-1.3123411790605388e-07,-1.3620055848775903e-07
302653868.3831828,-0.6057348097835108,-0.007164421220746177,-1.3887995276018472e-07,-1.2933441934266654e-07
302738831.9831584,-0.606125918197826,-0.007196475227992516,-1.0785943693747413e-07,9.032969281418113e-08
302739104.38315827,-0.606127426729568,-0.007196914824992233,-2.360294930614515e-07,-1.6947515018433945e-07
303684829.08290523,-0.6113392290643282,-0.007209744094542638,-1.0371971026490456e-07,-2.7866163307063707e-07
303767321.88288516,-0.6117423735696688,-0.007249304314017662,-2.9621726727047104e-07,7.178949818290037e-09
303767594.7828851,-0.6117437835432116,-0.007249471886653598,-2.3602800891531217e-07,3.494299893186392e-08
306267852.68242866,-0.6248771456355154,-0.007289320611390575,-1.457584165587278e-07,-5.6831712373466015e-08
306268127.38242865,-0.6248785033301977,-0.007289561951216672,-3.689692014141599e-07,-1.6989251395722188e-07
306268404.3824286,-0.6248795140864076,-0.007289668500890741,-2.351785067800094e-07,-1.4661590075001896e-07
306353568.4824195,-0.6252622813348582,-0.007349193266348251,-2.8682545027969297e-07,6.421302029165077e-08
306353835.08241946,-0.6252634574483944,-0.0073493444597966355,-1.1604583616264819e-07,1.1034947898849734e-07
306354101.5824194,-0.6252649643713266,-0.007349584748700062,-2.758912817091286e-07,6.711004252746983e-08
306437318.882411,-0.6257072974385507,-0.007397675732490223,-8.187289846084411e-09,2.7505456851473903e-07
306437585.48241097,-0.6257088386719534,-0.007397801281141844,-5.0495632231140064e-08,2.1836586752439074e-07
306437851.98241097,-0.6257103316013694,-0.007397789641231989,-4.495475436350205e-08,2.980910283724783e-07
308853360.8823505,-0.6340994125595972,-0.007326573435701834,-2.9520127931004225e-07,8.284389766289452e-08
308853712.9823506,-0.6341001695183741,-0.007327027650111419,-2.808171740698029e-07,-1.2961055897639517e-07
311003879.0826135,-0.6360886278346413,-0.007380588284401818,4.170946179549162e-07,1.8232189267792381e-07
311004145.68261355,-0.6360886944289867,-0.007380565014649431,4.879461956708298e-07,2.7470790866547523e-07
331860920.28392375,-0.5553349503009001,-0.008321889953070339,2.858097838398521e-07,-5.721144243943377e-08
331861211.18392366,-0.555336300095309,-0.008321856848483513,3.109663878619884e-07,-2.959871324946517e-08
332983969.9835657,-0.5601025279827183,-0.008347923326866652,1.2672402527336146e-07,7.214288363921462e-08
332984260.58356553,-0.5601038107672197,-0.008347916187801754,1.9009077922849116e-07,-1.330872285952578e-07
333067864.38353914,-0.560449618338218,-0.008296040209748952,6.800048535371417e-08,-4.764237924240189e-07
333068167.8835391,-0.5604508508796143,-0.008295896674917704,1.4786483149009655e-08,-4.7346506992958226e-07
334103196.1832245,-0.5655807757589446,-0.008347894963893565,-8.136334161967795e-08,-4.216948712668783e-07
334103503.6832244,-0.5655820079852725,-0.008347752880078219,2.4250099373013256e-08,-3.7680136705242617e-07
334273740.283176,-0.5663851017043662,-0.008418782486626666,-4.957571273500605e-07,-5.348026455263832e-07
334274075.9831759,-0.5663869169676126,-0.008418994882146934,-4.0672856693735326e-07,-4.83185614640752e-07
335312483.88290375,-0.5720369888977347,-0.008483261827495748,1.1609201111539846e-07,-4.378278706702876e-07
335312831.68290365,-0.5720389863466534,-0.008483358072915602,2.5125805669379275e-07,-2.8308658133087417e-07
335398786.5828827,-0.5725862692676768,-0.008524836683142157,2.2806433186417507e-08,2.7262101812662587e-07
335399145.88288265,-0.5725886495123883,-0.008524741761323599,4.330007463693164e-10,4.0263725339072243e-07
335476812.68286395,-0.5730783562556572,-0.008508073350747512,9.660399136190989e-08,-2.8826406671400573e-08
335477133.4828639,-0.5730802704095036,-0.008507942366962472,1.3580459479189955e-07,-8.065532682705046e-08
343146568.382742,-0.5973311969990799,-0.008477087547280028,8.733629086599137e-08,-1.9346178712492668e-07
343146834.9827421,-0.5973310320683747,-0.00847683770561839,-3.3154632816945195e-08,-1.5633531872359663e-07
343232897.1827608,-0.5971893223728912,-0.008420336268114894,5.9580481992504986e-08,-3.948985297669988e-07
343233189.8827608,-0.5971887087516299,-0.008420093075371041,1.0133581029858618e-07,-2.8592622045887917e-07
343319325.28277993,-0.5970078398916212,-0.008415734407681386,-6.123084383968802e-08,-1.8541575918032405e-07
343319592.48278,-0.5970072580345108,-0.00841578891812864,8.367579185097895e-09,-1.5907275849671998e-07
403460074.08238125,-0.5168541924052212,-0.01090030962329195,1.6996182616857425e-07,-2.6482405505318107e-07
403460218.9823813,-0.5168547592006701,-0.010900199138644194,1.7637541138704194e-07,-1.778283751797255e-07
403460358.38238126,-0.5168553754252098,-0.01090001815319201,1.1148871126298587e-07,-1.9652650657883686e-08
403460496.7823813,-0.5168561953052658,-0.010900174837177694,-1.6112050948979828e-07,-1.991882507199061e-07
403460638.38238126,-0.5168565432886524,-0.010899887888749005,5.0703595433354565e-08,6.416876314682685e-08
403460777.88238126,-0.5168570777912515,-0.010899893257490557,6.758897030945121e-08,3.5349847347931895e-08
