Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
209271696.2004237,-0.7314292017981029,-0.003614337756604229,2.0557437097057374e-07,-1.1467334391388959e-07
209271995.14442465,-0.731430698741411,-0.0036144146724071216,1.1766879082220072e-07,-7.830564977906809e-08
209272295.21162355,-0.7314322623358323,-0.003614470060714952,-3.09613693572075e-08,-1.9401827183046505e-08
209272595.1924245,-0.7314335075747816,-0.0036146792247750384,1.3898072026563568e-07,-1.1372061086952281e-07
209272896.21002445,-0.731434886116161,-0.0036148453331017413,1.8112962107963426e-07,-1.6399542368062195e-07
209274396.20042306,-0.7314417709638156,-0.0036154236822205266,3.845817194703116e-07,-1.562241597930121e-07
209274755.192423,-0.7314437054710058,-0.003615715905615966,1.4863279762522552e-07,-3.059468633194451e-07
209274996.16202292,-0.7314449577539914,-0.003615719007643003,3.6931096958348064e-08,-2.1290985584504832e-07
209275235.14442387,-0.7314460767342228,-0.003615765165856113,4.947139287114766e-08,-1.633338885943629e-07
209275596.21002382,-0.7314476105235105,-0.0036157282919260804,2.2587737913415395e-07,1.8915656983895662e-08
209275895.15402272,-0.7314490486675923,-0.003616078944062609,2.0426312685728476e-07,-2.1069943027243396e-07
209276195.22122267,-0.7314504640550716,-0.0036161312615765203,2.1124198079647272e-07,-1.409085532296482e-07
209276495.2020226,-0.7314520425474456,-0.0036162327933058,5.521261181584691e-08,-1.1974662549735227e-07
209276795.1828225,-0.731453398329635,-0.00361610057370607,1.223908397962603e-07,1.3578997106866025e-07
209277096.20042244,-0.7314550215251885,-0.003616340510527871,-7.243494792863459e-08,2.0225995956205112e-08
209277396.1812234,-0.7314561781612829,-0.003616731141784992,1.9485996094470437e-07,-2.458302306514344e-07
209277696.1620223,-0.7314576970479287,-0.0036166481376997415,1.0037597397705156e-07,-3.761851802373123e-08
209277996.14282224,-0.731459186939923,-0.0036169311317360794,3.534991610543159e-08,-1.9476917508887484e-07
209278296.2100232,-0.7314603874708762,-0.0036170019015201614,2.6055046797868187e-07,-1.39020121542148e-07
209278596.19082308,-0.7314618993101943,-0.0036171249652907048,1.7447898603695222e-07,-1.3495923994718065e-07
209278896.17162204,-0.7314634778005346,-0.0036172265021809035,2.2195189797180603e-08,-1.0872608471315312e-07
209279196.15242296,-0.7314647747843909,-0.003617368015179213,1.5184863710882013e-07,-1.21820377131307e-07
209279796.2004218,-0.7314677388570282,-0.003617429608619604,4.272280185180222e-08,7.542020358285509e-08
209280396.16202167,-0.7314706739334536,-0.0036178572019000444,-3.6187210339377884e-08,-9.074178935032998e-08
209280996.21002257,-0.7314730232418923,-0.0036180664117739657,4.726539776234162e-07,-3.5821032349104415e-08
209281596.1716214,-0.7314761880718642,-0.0036185216969361216,1.670770748418704e-07,-2.2432534931221895e-07
209282196.21962228,-0.7314792854434221,-0.003618540245602542,-6.916862849148941e-08,2.6660908202923855e-08
209282796.18122214,-0.7314819241085798,-0.0036189616878546677,1.5428936106509639e-07,-1.2254293877030087e-07
209283395.192422,-0.7314848144768175,-0.0036192508888925456,1.2286758421797828e-07,-1.3717437448261538e-07
209283996.19082186,-0.7314875119382708,-0.003619398607602839,2.951540286622034e-07,-6.611755906660299e-09
209364675.21480343,-0.7319024289722497,-0.0036769202207492164,-1.5402837227895816e-08,-4.2821886528463665e-08
209364815.1828034,-0.7319032656315106,-0.0036765482006923976,-5.5064057535858524e-08,4.368511563714386e-07
209364995.15400237,-0.7319041257806976,-0.0036769327818712175,1.098265266508136e-07,1.9064575039169987e-07
209365296.1716023,-0.7319060970191353,-0.0036771114682375085,-1.4630162337159192e-07,2.432936132066958e-07
209365595.20200223,-0.7319076017064909,-0.0036774407883282743,5.35835580350863e-08,1.4364416827577012e-07
209365894.14600214,-0.7319093134099816,-0.003677499488249783,4.6730268876693515e-08,3.1441452798828054e-07
209366196.20040208,-0.7319109443303969,-0.0036779918359896584,1.3916881402842307e-07,5.379048834087616e-08
209366495.144403,-0.7319127007209096,-0.0036781889464366562,8.914206872656649e-08,8.588677604618594e-08
209366795.21160194,-0.7319145237610938,-0.003678364538947258,-2.0383098320309045e-08,1.4023331191452895e-07
209367096.14280188,-0.7319161170589381,-0.0036785124161342175,1.0550132212294727e-07,2.2282959570747718e-07
209367456.1716018,-0.731918222356964,-0.003679106336101782,5.7952176280018364e-08,-9.552105848876016e-08
209367695.15400174,-0.7319194596787634,-0.0036790634718953706,1.8709961746576909e-07,1.3016475355464435e-07
209367996.17160168,-0.7319212976131647,-0.0036792852042507214,7.09724166103598e-08,1.3860187701372761e-07
209368295.20200163,-0.7319230022470284,-0.003679549974869639,7.74635980915761e-08,1.0236276958876245e-07
209368595.18280154,-0.7319245288930635,-0.0036797193745311475,2.68056165153574e-07,1.6210437848258527e-07
209368866.21960247,-0.7319260633675455,-0.0036801409751844255,2.857034783199097e-07,-5.2562641233468155e-08
209369165.1636014,-0.7319277821343422,-0.0036799936201653504,2.794936898586897e-07,3.229261277327457e-07
209369465.14440134,-0.7319296945453148,-0.003680446038685919,8.622511082911899e-08,9.932205766215521e-08
209369765.2116013,-0.7319311396442669,-0.003680590823387176,3.614012514807641e-07,1.8330904422115754e-07
209369945.18280122,-0.7319324294799476,-0.003680938573201508,1.036362955453285e-07,-2.7281725322424177e-08
209447705.1827848,-0.7324028031890331,-0.0037307443999982405,3.517520166251842e-07,-1.8722327830428265e-08
209448005.16358474,-0.7324047069437793,-0.003730486614450575,3.7557867438309245e-07,3.4338367100152437e-07
209448185.22118372,-0.7324057442611817,-0.0037305084509598996,4.953528611739699e-07,3.8373629773985965e-07
209448425.15398365,-0.732407916038089,-0.0037310811539938665,-1.3445283153501464e-07,-1.0659422363832813e-07
209448605.21158463,-0.7324090788515362,-0.00373080777284938,-1.4001735026969442e-07,2.2823160863039843e-07
209449385.14438444,-0.7324132954803244,-0.0037313318787845625,6.5673183535786e-07,-3.338480931893567e-08
209449925.14438432,-0.7324173780965915,-0.0037314407459806175,4.574750089858526e-08,3.602266209889321e-08
209450226.16198426,-0.7324190826146536,-0.0037317057575948207,2.7660564105858043e-07,-1.3083329117183698e-07
209450526.14278418,-0.7324207495514562,-0.003731626293511982,5.38465986466008e-07,4.5582796313545226e-08
209451126.19078404,-0.7324247286467476,-0.0037318704637993093,4.1771990810790527e-07,-7.233939342942558e-09
209451426.171583,-0.7324265366813818,-0.0037320001846893203,5.386514914107465e-07,-4.257347773102549e-08
209451725.20198292,-0.7324288041691024,-0.0037321854062409405,1.9404480600115903e-07,-1.345580383344501e-07
209452025.18278283,-0.7324306490721786,-0.0037322013439013467,2.781456689415762e-07,-5.7806627877694805e-08
209452626.1811827,-0.7324344501959145,-0.003732350128194847,3.416726324090291e-07,-2.3421129599111856e-08
209452925.21158266,-0.7324361469103331,-0.0037323629480282457,5.677976981921518e-07,5.364716749653442e-08
209453225.1923836,-0.7324382066489642,-0.00373236050178948,4.369635208112399e-07,1.4543846050618994e-07
209453525.1731835,-0.7324401777585331,-0.003732539488937871,3.946978982538596e-07,5.4970237859872095e-08
209453885.20198244,-0.7324424303532567,-0.003732678581055063,4.5694973260790306e-07,2.1031008176283783e-08
209454125.2211834,-0.732443727172619,-0.003732820456246561,7.032900993797497e-07,-5.139674152422613e-08
209454425.20198232,-0.7324460761947779,-0.003733030318737547,2.8284738706751966e-07,-1.751949317129603e-07
209454725.18278223,-0.7324477431280461,-0.0037329508675983856,5.44378327860251e-07,-1.0489550441358103e-08
209455023.1763832,-0.732449677365783,-0.0037332436452442194,5.257026519656094e-07,-2.1937572583811613e-07
209524685.16356784,-0.7328905575963288,-0.0037330726581540396,2.3590781195181876e-07,-1.4391269809611168e-07
209524926.2195678,-0.7328921649432218,-0.0037328088602274286,1.4272658077629785e-07,3.745418385809815e-08
209525225.16356772,-0.7328940984228749,-0.0037326436238140745,8.664195372265482e-08,9.958333714891673e-08
209525405.2211667,-0.7328950321682889,-0.0037328008860874257,2.8346159597347764e-07,-1.202510172743955e-07
209525646.19076762,-0.7328966175187176,-0.0037326970102796366,2.1088002832847508e-07,-1.0066536833795714e-07
209526186.1907675,-0.7329000696991733,-0.0037324494019062094,1.4762748623553534e-07,-4.4225576764124475e-08
209526566.17796746,-0.732902491717291,-0.0037319737519345285,1.0937501249141945e-07,2.950234847943871e-07
209527146.1811673,-0.7329060558573529,-0.003732301330386408,1.821563950787919e-07,-2.437267642447366e-07
209527566.1715672,-0.7329082112792962,-0.003731911682981754,6.590301512288121e-07,-9.219909997363468e-09
209527925.16356716,-0.7329108410152608,-0.0037316237402753717,2.784046138071261e-07,1.4464156715453605e-07
209528105.2211661,-0.7329120562388812,-0.0037317411490782166,1.9094133618668963e-07,-4.052625097788684e-08
209528346.19076705,-0.7329133529952829,-0.003731883198945998,4.031221539912977e-07,-2.7378688991766195e-07
209528705.18276697,-0.7329154864199017,-0.00373165347599148,5.169561909657006e-07,-1.8106714240071972e-07
209528945.20196593,-0.7329171235337618,-0.003731481969966813,3.8184410189323614e-07,-1.0190385985346315e-07
209529185.22116587,-0.7329186571175076,-0.00373144574382268,3.498540500634917e-07,-1.586133762210111e-07
209529425.15396583,-0.732919916334584,-0.0037312433156228004,5.912742132574422e-07,-4.9677446711370726e-08
209529665.17316675,-0.7329215761026989,-0.003731370152064867,4.322595812400465e-07,-2.7062752766017495e-07
209529845.14436674,-0.7329229317364006,-0.003731238505971443,2.016377173008621e-07,-2.099337691324754e-07
209530325.1827656,-0.7329257245364605,-0.0037309998563106405,4.0837467440990594e-07,-1.6213638520104143e-07
209530626.20036656,-0.7329273396522373,-0.00373098827493949,6.73254701322179e-07,-2.714131348952563e-07
209530806.17156553,-0.7329286435204878,-0.003730924270503423,4.930427415228422e-07,-2.800987161668232e-07
209531285.1731654,-0.732931717799536,-0.0037306457690898976,4.081277070744349e-07,-1.9662955099255044e-07
209531526.14276636,-0.7329331400817125,-0.003730492627855841,4.889650540018664e-07,-1.4245697553755612e-07
209531825.17316628,-0.7329350657882301,-0.0037300752141149,4.2785505449671746e-07,1.5135238289618394e-07
209532128.17796522,-0.7329370290318667,-0.003730002282128493,3.5319072511086347e-07,9.815066115848731e-08
209532425.22116616,-0.7329385477302613,-0.0037299199245514674,6.851173196542604e-07,5.599577828589025e-08
209532725.20196512,-0.7329407038061585,-0.003729988557593388,3.971520786683058e-07,-1.392397521275679e-07
209533325.16356596,-0.7329442963921793,-0.0037294919354179308,5.382651926399973e-07,1.0161275943712175e-07
209533625.1443659,-0.7329463042856421,-0.003729557429473188,3.959292161903605e-07,-9.303625454802969e-08
209534885.20196465,-0.7329540679526888,-0.0037289888918353785,4.586526178851358e-07,-7.609332575804137e-08
209535125.22116557,-0.732955534884259,-0.0037289741807136714,4.806554404490626e-07,-1.6808979037353025e-07
209535425.20196453,-0.7329574237083468,-0.003728670558740571,4.518684262322381e-07,1.4415159343972306e-09
209535725.18276444,-0.732959231652906,-0.0037288005562061484,5.029883241025601e-07,-2.6344638446489446e-07
209536025.16356537,-0.7329608389973263,-0.003728536790218392,7.537209678609713e-07,-1.353639333370911e-07
209536025.16356537,-0.7329608389973263,-0.003728536790218392,7.537209678609713e-07,-1.353639333370911e-07
209536386.1427643,-0.7329632021323095,-0.0037283348816220616,6.251565778381263e-07,-9.777078625351765e-08
209536810.19396523,-0.7329659949279393,-0.003728096264452398,4.554786630084351e-07,-5.3617590624766703e-08
209536985.15396515,-0.7329670768477148,-0.0037282566894446573,4.55232219809254e-07,-2.94725446163286e-07
209537225.1731651,-0.7329684098281858,-0.0037278267205868632,6.05566654598988e-07,2.4135643311631177e-08
209537525.15396404,-0.7329702546536259,-0.0037278429446437225,6.136634015385667e-07,-1.3163584893253685e-07
209538245.2115639,-0.7329748256242895,-0.0037276420579912834,4.8593890678017e-07,-2.687669882501381e-07
209538725.1635648,-0.7329779218973066,-0.0037272036781594246,3.477673583551777e-07,-5.8050423074398894e-08
209539025.1443647,-0.7329796256566526,-0.0037270107034624344,4.914249149834404e-07,-8.3131773175385e-09
209539325.21156365,-0.7329814335980794,-0.003727140712485903,5.302905797810453e-07,-2.823178932671519e-07
209539865.21156353,-0.7329846042862169,-0.0037269330406939707,6.801921542676226e-07,-3.3556380921867524e-07
209540165.19236347,-0.7329865895243943,-0.0037267002173940974,5.37964032654159e-07,-2.4866341577023734e-07
209540526.17156342,-0.732988411048676,-0.003725959850391681,9.326304177825762e-07,3.151954001347386e-07
209541126.21956426,-0.7329923006421905,-0.0037259278268657746,7.230917417055949e-07,5.163864912017743e-08
209541425.1635642,-0.7329943156461189,-0.0037257872889157133,5.396621457487427e-07,4.3920266415507087e-08
209541665.18276414,-0.7329956861593225,-0.0037257018117893594,6.388105850962944e-07,9.889989684847e-09
209613967.20834854,-0.7334039793764514,-0.00367981354185694,3.8408834424075167e-07,-4.1530110857397606e-07
209614386.16194847,-0.7334062014411105,-0.0036794027153921323,3.8242895772366836e-07,-3.227515761312742e-07
209614566.2195484,-0.7334071642957928,-0.003679194140428077,3.73242583395772e-07,-2.51070590229132e-07
209614686.14274737,-0.7334079051841569,-0.003679209951833818,2.673155917731762e-07,-3.5809113110374727e-07
209614806.1523474,-0.7334084830170192,-0.003679176458929772,3.2473473354777127e-07,-4.158998726348784e-07
209614926.16194835,-0.7334090310942946,-0.0036790506818318897,4.11741811978672e-07,-3.814508212113439e-07
209615166.18114728,-0.733410327198706,-0.0036787346582682514,3.853000978271126e-07,-2.481609100049402e-07
209615287.14114827,-0.7334110901036203,-0.0036785905540310964,2.619967932604439e-07,-1.9618542370031591e-07
209615464.17474824,-0.7334119791694881,-0.003678609528745769,3.087207235408229e-07,-3.5004234910695e-07
209615586.1715472,-0.7334125790190102,-0.0036784161202132624,3.5352206728678226e-07,-2.4961403301531487e-07
209615706.18114817,-0.7334132603962509,-0.003678247364128518,3.0612100720972535e-07,-1.7234751530439962e-07
209615825.15394714,-0.7334138531067785,-0.003678260014284867,3.417384319970296e-07,-2.75719808123364e-07
209615945.1635481,-0.7334144975895092,-0.003678205032581032,3.3088594220131995e-07,-3.1227360391267167e-07
209616065.1731481,-0.7334150902999811,-0.003678217682948738,3.716308488721509e-07,-4.164818975262684e-07
209616186.21954808,-0.7334157347826725,-0.0036781627014751393,3.658982518084386e-07,-4.538716281685985e-07
209616306.14274806,-0.7334163864045362,-0.0036779016616639475,3.469225137164855e-07,-2.8436753220662664e-07
209616425.20194703,-0.7334170826595084,-0.0036777790485100523,2.785807148297792e-07,-2.5265148259926914e-07
209616545.211547,-0.7334175569476696,-0.003677880820968319,4.370409087961491e-07,-4.460672493634965e-07
209616665.22114697,-0.73341830497491,-0.0036776905761467184,3.2158336937815335e-07,-3.4748599005889405e-07
209616785.14434794,-0.7334189125629269,-0.0036777493693516345,3.4593042552710784e-07,-4.978965573382635e-07
209616906.19074693,-0.7334195868008584,-0.0036777866729663894,3.0936380768231686e-07,-6.27695234147168e-07
209617025.1635479,-0.7334200896464012,-0.003677064211978899,4.330865146506824e-07,3.836427052341523e-09
209617144.22274786,-0.7334207865002147,-0.0036773998586568054,3.6307721418271655e-07,-4.2282379066971645e-07
209617265.18274784,-0.7334214375235986,-0.0036766805607187716,3.4872213383607686e-07,2.039893877356369e-07
209617385.1923468,-0.7334220159549436,-0.0036771053291622642,4.0177276983133225e-07,-3.1255479742992726e-07
209617505.2019468,-0.7334229192993966,-0.003676712189806333,1.2972634699792707e-07,-1.1208309249905596e-08
209617625.21154776,-0.7334232305321375,-0.0036767646579029247,4.496069305748307e-07,-1.5548594425787016e-07
209617744.18434677,-0.7334239791579396,-0.0036770326733902435,3.264589927276518e-07,-5.145338027733211e-07
209617865.14434773,-0.7334245492525518,-0.0036767469825317264,3.9210197477768105e-07,-3.2141170358069085e-07
209617985.15394768,-0.7334252086127115,-0.00367673814503442,3.632966136812854e-07,-4.044309946720989e-07
209618105.16354766,-0.7334258822522375,-0.0036763171908028094,3.200241640577417e-07,-7.5348383150875e-08
209618285.18274763,-0.733427067672556,-0.003676342495542047,7.982603711376157e-08,-2.3849102103899386e-07
209618464.15554658,-0.73342783057754,-0.0036761983950077096,2.562260364991076e-07,-2.3145765986861203e-07
209618584.16514653,-0.7334283346202785,-0.0036763924533824714,3.8179364281187844e-07,-5.174422084146431e-07
209618706.16194654,-0.7334290677701585,-0.003676156068673631,2.884833781857665e-07,-3.7451865416739116e-07
209618825.22114652,-0.7334297640251365,-0.0036760334580793067,2.1646960379761992e-07,-3.4313070772316184e-07
209619005.19234747,-0.7334306602301105,-0.0036758463791761865,2.635137917872399e-07,-2.9396638147284257e-07
209619125.20194647,-0.7334312672200959,-0.0036754469154844597,2.8526512807491855e-07,1.3518558971900574e-08
209619245.21154642,-0.7334321640225859,-0.0036757180960363097,1.7009163411074724e-08,-3.496510932151156e-07
209619545.19234738,-0.7334336083050865,-0.003675405244567758,1.4300984307880071e-07,-2.667813640937211e-07
209619665.20194733,-0.733434067714998,-0.003675460877036942,3.1145892598338776e-07,-4.1443535012857316e-07
209619784.1747463,-0.733434682442514,-0.0036753136146037255,3.1897058661023436e-07,-3.584074974691438e-07
209619905.2211463,-0.7334351858876789,-0.003675049414915269,4.484091788992117e-07,-1.8704028627346617e-07
209620025.14434725,-0.7334358452475837,-0.003675040579446699,4.1586024568385227e-07,-2.7018311357217967e-07
209620145.15394622,-0.7334366081526147,-0.0036748964808538693,2.8001755125739436e-07,-2.1813578157843516e-07
209620265.16354617,-0.733437126475321,-0.0036746784237079028,3.88556174124588e-07,-9.213610725755661e-08
209620384.2227462,-0.7334378673626281,-0.0036746942415303817,2.693665093200792e-07,-1.9928801358801151e-07
209620505.18274716,-0.7334381637175375,-0.0036747005687035846,6.044306986030534e-07,-2.984126984658178e-07
209620615.16994712,-0.7334390379048144,-0.003674673408106893,3.0420463736913206e-07,-3.5563573119170785e-07
209620745.2019461,-0.7334398305646297,-0.003674621594761882,1.8988765637661942e-07,-4.0358924251237063e-07
209620865.21154708,-0.7334403488874159,-0.0036744035381025167,2.9741036222663553e-07,-2.7761366457349987e-07
209620984.18434605,-0.7334410748971942,-0.0036743732143375042,1.916365403031861e-07,-3.385786465671947e-07
209621105.144347,-0.7334414968152614,-0.003674084362579139,4.0010665680600965e-07,-1.425431744141517e-07
209621225.153946,-0.7334422371062109,-0.003673641922291083,2.850432945233905e-07,2.078078714098583e-07
209621525.22114593,-0.7334438081445693,-0.0036739504140109237,2.7638975308441616e-07,-3.3094649515849964e-07
209621825.20194587,-0.733445097109194,-0.0036738404618994165,5.480529839951842e-07,-4.5119350919071294e-07
209622125.18274578,-0.7334466895693326,-0.003673530779803993,5.149030054552028e-07,-3.7170535079024056e-07
209622365.20194674,-0.7334479785338781,-0.0036734208287682478,4.7261012114940826e-07,-4.4592686470040083e-07
209622605.22114572,-0.7334491341982751,-0.0036733538564566793,5.627615614622883e-07,-5.631145279572959e-07
209622846.19074664,-0.733450578481063,-0.003673041012097373,3.683613535310215e-07,-4.351425425051618e-07
209623086.2099456,-0.7334517341453769,-0.0036729740406550326,4.567817789569162e-07,-5.522934029022521e-07
209623325.19234654,-0.7334529487235908,-0.003672633379876163,4.800481910871568e-07,-3.949346966641669e-07
209623565.2115465,-0.7334543192152343,-0.0036725480844820107,3.518963849202805e-07,-4.937074470161805e-07
209623805.14434645,-0.7334552671933012,-0.003672293380622382,6.449293589172456e-07,-4.2297207249967356e-07
209624105.2115464,-0.73345681502206,-0.0036718452762008044,6.478982417235102e-07,-2.0489077813459072e-07
209624345.14434633,-0.733458363445262,-0.0036718554314897644,3.3848384173307267e-07,-3.989239926471301e-07
209624705.17314526,-0.7334598821139902,-0.0036717733027627915,6.773118934599864e-07,-5.926217735304461e-07
209624945.19234622,-0.7334612526053261,-0.0036716880101174557,5.440207312412682e-07,-6.911474658569464e-07
209625185.21154615,-0.7334625409755992,-0.0036711198055101764,4.919402344372159e-07,-3.0670342689512187e-07
209625425.1443461,-0.7334633485120483,-0.0036711141399251935,9.193339342017381e-07,-4.846702620709201e-07
