Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
334298707.20076793,-0.566528005643182,-0.008438442969912733,-5.853755605800259e-07,-2.0908932699993665e-07
334299989.2039686,-0.5665355246413558,-0.008439234347130965,-4.6044848789339454e-07,-6.563518135764557e-08
334300167.18796855,-0.5665363555794971,-0.008439234428362584,-2.2890806261610663e-07,6.339327352118673e-08
334300562.2087674,-0.5665387005482946,-0.008439717439915811,-2.1474131395304852e-07,-1.3365410314603032e-07
334300740.1927684,-0.5665397964078214,-0.00843992506899817,-2.4718116664601553e-07,-2.1269903728582396e-07
334300922.15116835,-0.5665408605641681,-0.008440046210841124,-2.23876102989351e-07,-2.0255336848941374e-07
334301102.2087673,-0.5665417665573449,-0.008440209834611802,-5.347697684676689e-08,-2.3642783675455192e-07
334301282.17996824,-0.5665429074833598,-0.008440561016437146,-1.1824119061643046e-07,-4.5808795029814164e-07
334301462.15116715,-0.5665440481491154,-0.008440561171288505,-1.8246238953079086e-07,-3.288859708548003e-07
334301642.2087671,-0.5665448590177736,-0.008440444684443573,8.391011407926641e-08,-8.314477203605342e-08
334301822.1799671,-0.5665459799356982,-0.008440761892016372,3.9992987921344536e-08,-2.7132408720112466e-07
334302004.22476804,-0.5665468839845789,-0.008440549288944756,2.2563202228820245e-07,7.16274473275269e-08
334302181.17196697,-0.5665481582123217,-0.00844101684627571,1.0843823061712499e-08,-2.6939142436059604e-07
334302544.22476685,-0.5665503248389772,-0.008441281235094453,1.8735695550553544e-08,-2.7464596218107484e-07
334462892.17032254,-0.5675363376935442,-0.008463108752870301,-1.0173299203053432e-07,6.88128723620729e-08
334463053.2199235,-0.5675374466845162,-0.008463187861837543,-2.616964778212605e-07,-9.883385200526451e-08
334463382.14472336,-0.5675392001250598,-0.008463376838726892,-7.742554453127326e-08,-4.693412539759356e-07
334463543.19432235,-0.5675404271925731,-0.008463201005628673,-3.560229433485773e-07,-3.8273251388130924e-07
334463767.1431223,-0.5675415942594515,-0.008462923235002837,-2.0449857873749977e-07,-2.2940613384273e-07
334463948.1511232,-0.5675428096417061,-0.008462694887930384,-3.543893002388998e-07,-1.0195748056419929e-07
334464128.2087232,-0.5675437521115956,-0.008462752384899179,-2.3720279451744375e-07,-2.601018952927414e-07
334464308.1799221,-0.567544792704891,-0.008462603553952678,-2.188907981537369e-07,-2.1214693790919115e-07
334464487.20072204,-0.5675457684344879,-0.008462586909936813,-1.415504076174301e-07,-2.961197520228581e-07
334464668.20872205,-0.5675469355945131,-0.008462474328464102,-2.44200573873421e-07,-2.8554831706280315e-07
334464847.143122,-0.567548039488569,-0.008462374595490083,-2.960291083375921e-07,-2.869287966528189e-07
334465029.18792295,-0.5675489634510673,-0.008462092939647413,-1.498955306544758e-07,-1.0842050115339452e-07
334465207.17192286,-0.5675499457696533,-0.008461949966599687,-8.624204606011432e-08,-6.656261211830661e-08
334465389.21672183,-0.5675510963577529,-0.008461977699255236,-1.6725614171431147e-07,-1.9799089930397362e-07
334465567.20072275,-0.567552298480035,-0.008461857475566334,-3.239223952400394e-07,-1.7941601155625764e-07
334465747.17192274,-0.5675532642382727,-0.008461875464726522,-2.3281570826760856e-07,-3.0045543784190665e-07
334465927.1431227,-0.567554296469875,-0.008461662577565381,-2.084503808452709e-07,-1.9088542398300323e-07
334466107.2007216,-0.5675553920022435,-0.008461498787961144,-2.471496554079522e-07,-1.3072847020699496e-07
334466288.2087226,-0.567556412688036,-0.00846148116816042,-2.0570027103872235e-07,-2.1755520845587184e-07
334466470.1671215,-0.567557423309908,-0.008461332992381073,-1.488922508618984e-07,-1.746428437612163e-07
334466647.20072246,-0.5675584589347614,-0.008461232453162411,-1.4625209132645978e-07,-1.767751890164454e-07
334466828.2087225,-0.5675594112472178,-0.00846102818899207,-3.727319886071001e-08,-7.77485689041485e-08
334467007.1431214,-0.5675606583954224,-0.008461030880253738,-2.3557188288947373e-07,-1.8472996665512553e-07
334467187.2007213,-0.5675615773667113,-0.008460756218629434,-9.939764444855115e-08,-1.5270986947202303e-08
334467367.17192227,-0.5675627513125501,-0.008460868335322709,-2.1899569335737112e-07,-2.3279706877314676e-07
334467548.1799212,-0.5675638569547022,-0.008460917697937286,-2.6451293155815847e-07,-3.8843442924305083e-07
334467727.20072216,-0.5675648591687645,-0.008460622871534807,-2.1853646980929398e-07,-1.9896935331623067e-07
334467907.17192215,-0.567565913021637,-0.008460365925035617,-2.18933583595593e-07,-4.819616737823662e-08
334468086.19272107,-0.5675667472328958,-0.008460375307622513,-5.553067450314586e-09,-1.6344139026555626e-07
334468268.151121,-0.5675679410626834,-0.008460314920521761,-1.3491136374721435e-07,-2.1090822907056384e-07
334468448.208722,-0.5675691165022573,-0.00846012186436048,-2.5731043085119865e-07,-1.2483022634318663e-07
334469347.20072174,-0.5675741230089296,-0.008459418725321842,-1.0929510851909185e-08,4.050163283746133e-08
334469528.2087217,-0.567575243670532,-0.008459529710224808,-7.492126508079622e-08,-1.7950150567845602e-07
334469707.14312065,-0.5675763192716249,-0.008459455837254663,-1.0628592350681032e-07,-2.136361785844143e-07
334469887.2007206,-0.5675773098470315,-0.008459191092859605,-4.6402606646012146e-08,-5.781515496038059e-08
334470067.17192155,-0.5675785719911636,-0.00845921411175568,-2.589284365805966e-07,-1.8994204367683842e-07
334470248.1799205,-0.5675795259365223,-0.008458952458990442,-1.575509840368028e-07,-3.8263253253345564e-08
334470427.20072144,-0.5675803915902311,-0.008458614720783655,2.019164591082756e-08,1.9047558067267212e-07
334470608.2087214,-0.5675816555744005,-0.008458952019780388,-1.8916151078851584e-07,-2.5726657889788007e-07
334470787.14312035,-0.5675827611003016,-0.008458794902639876,-2.524844495699341e-07,-2.0955703758894495e-07
334470967.2007213,-0.5675840580340236,-0.008458500552857101,-5.010237367208958e-07,-2.553063124799415e-08
334471147.17192125,-0.5675849537508414,-0.008458327351309544,-3.492036609875626e-07,3.717241262891913e-08
334471328.1799202,-0.5675860676607326,-0.008458275590491388,-4.0990237826221687e-07,-2.243031115879701e-08
334471508.15112114,-0.5675870817205502,-0.008458322362443232,-3.7714517331366437e-07,-1.801535609302629e-07
334471688.2087211,-0.5675883104314273,-0.008458109798394538,-5.589001651484793e-07,-7.88176986749739e-08
334471868.17992,-0.5675892293914562,-0.008457814494236203,-4.3177320441234457e-07,1.0508966120752194e-07
334472048.151121,-0.567590529683366,-0.008457570547981194,-6.863475335849856e-07,2.374187249489651e-07
334472768.2087198,-0.567594542403148,-0.008457350202375037,-5.189485916545777e-07,9.014653022318408e-09
334473127.2007207,-0.5675962091097349,-0.008457281832587602,-1.039010480985425e-07,-1.4762164508332065e-07
334473308.2087207,-0.5675971531296528,-0.008457137408937646,1.1366632080012096e-09,-1.1696544880736293e-07
334473485.1559196,-0.5675982903053154,-0.008457004844735957,-1.1090075902053798e-07,-9.581956413561021e-08
334473847.1719205,-0.5676003116044102,-0.008456811755338823,-3.606715748283307e-08,-1.313000884354404e-07
334549329.149499,-0.5679971029625538,-0.008404900213785031,4.5643433033148995e-08,-1.369851635388275e-07
334549757.17509884,-0.5679994588105385,-0.008404486696869166,-2.033858252925569e-07,-1.8251452186396344e-08
334549894.2054989,-0.568000146525154,-0.008404591106899876,-2.1686915785412708e-07,-2.1699931222231295e-07
334550515.1622987,-0.568003090104132,-0.008404112095495657,-1.0674278350109034e-07,-1.652477028806637e-07
334550707.14309865,-0.5680041340038849,-0.00840393118370873,-2.070660265474089e-07,-1.1634892714378064e-07
334551068.2086986,-0.5680060702833716,-0.008403568053399832,-3.69423198365304e-07,-1.3869805495086984e-09
334551249.2166995,-0.568006626386449,-0.008403519302652693,-3.6577368911494546e-08,-7.698878855266766e-08
334551607.1718994,-0.5680086044336445,-0.008403455821136028,-2.573615585088618e-07,-2.5930208172667e-07
334552327.1430992,-0.5680122873314289,-0.008403057167150457,-4.0863621209030754e-07,-3.5450667107937706e-07
334552509.1878992,-0.5680134677657216,-0.008402877889819005,-6.967115038225558e-07,-2.999841585468038e-07
334552688.2086991,-0.5680141737603261,-0.008402908488940559,-5.254154104017417e-07,-4.532169855138435e-07
334553592.21189886,-0.568018202791692,-0.008402093961575756,-1.2816714478613989e-07,-2.5716886386389914e-07
334634305.1910762,-0.568384706852796,-0.008369315406902908,2.9799020584420077e-08,-1.7356848671344627e-07
334634396.17027617,-0.5683852712082805,-0.008369103632856445,-1.2521496617345917e-07,3.0311905352062296e-08
334634585.2134771,-0.5683862469087265,-0.008369107826978781,-2.5023128369383585e-07,9.897675980891085e-09
334634770.195877,-0.5683871527917201,-0.008369395723637261,-3.235418921665456e-07,-2.9363249254114876e-07
334634943.168676,-0.5683879851033319,-0.008368905151561646,-3.771907831628951e-07,1.8253465315816453e-07
334635121.152677,-0.5683885529572349,-0.008369115450233592,-1.4367992040575928e-07,-4.237030718813595e-08
334635304.1478759,-0.568389568587277,-0.008369043072683179,-3.3523225051457217e-07,1.5218606243261323e-08
334635482.21827686,-0.5683901930144736,-0.008369160380249742,-1.5761456495511084e-07,-1.1625630273043308e-07
334635662.1894768,-0.5683911935524795,-0.00836881989766785,-3.4740249732490014e-07,2.101320282846264e-07
334635843.1974758,-0.5683918461923169,-0.008368704874655124,-1.844771774228704e-07,3.112076011405063e-07
334636023.16867673,-0.5683927386661293,-0.008368770516376302,-2.6591516055773923e-07,2.3192558573463529e-07
334636203.2262767,-0.56839353636087,-0.008369154812989776,-2.5204431519654236e-07,-1.6579053746523797e-07
334636563.16867554,-0.5683952063053743,-0.008368992615072988,-2.992214085395517e-07,-2.973482596604904e-08
334636743.13987553,-0.5683959221858919,-0.0083688028119079,-2.0351368057447417e-07,1.4734033913429978e-07
334636922.1606755,-0.5683967497353508,-0.00836889738588948,-2.2362748053339487e-07,4.033330363445442e-08
334637099.71267545,-0.5683975338325434,-0.008368584515046094,-2.0678391254858042e-07,3.410980493404048e-07
334637280.7206754,-0.5683981848956193,-0.008368692072239392,-4.118460117386036e-08,2.2143035477428796e-07
334637458.70467633,-0.5683991754409436,-0.008368344924165758,-2.2858309078888084e-07,5.568985338016974e-07
334637639.71267533,-0.5684001411396602,-0.008368321805707757,-3.773607210044716e-07,5.683714756950925e-07
334637819.6838763,-0.5684007106922447,-0.008368619251974456,-1.3454453051675586e-07,2.595798390195303e-07
334638180.66307515,-0.5684022493259845,-0.00836902657565702,-4.338565962047625e-08,-1.69795515144594e-07
337908677.1840348,-0.5858274495097265,-0.008578997782441982,-2.2629650964223202e-07,2.1682691663839349e-07
337908857.15523475,-0.5858284953877586,-0.008579640067678196,-2.3292492645765606e-07,-3.6154380345099213e-07
337909037.21283376,-0.5858295341544835,-0.008579243405428583,-2.3174193486408257e-07,9.870728435654175e-08
337909235.15523374,-0.5858306896409273,-0.008579335563498226,-2.4375374030327635e-07,7.604297279535654e-08
337909636.22403365,-0.5858331060101842,-0.008579290952826897,-3.4250934244361986e-07,2.6014111214472946e-07
337909941.2160346,-0.5858348197758447,-0.008579552248383334,-2.9322437700152193e-07,1.0373586303673299e-07
337910237.22243464,-0.5858364458445462,-0.008579654517297721,-2.0768407371640762e-07,1.0229061051317268e-07
337910417.1936346,-0.5858377536208788,-0.008579397653063228,-4.7457097140934934e-07,4.199855288301857e-07
337910597.16483355,-0.5858386162510728,-0.00857955457925442,-2.961377862931158e-07,3.2353490619051184e-07
337910777.22243357,-0.585839668616933,-0.008579653133015955,-3.06769609270674e-07,2.8513056254605984e-07
337910957.19363356,-0.5858405128650784,-0.008579842494073576,-1.0961604157699867e-07,1.5553524927887363e-07
337911136.2144335,-0.585841433941188,-0.00857991123462369,5.37305033798674e-09,1.458931230980537e-07
337911317.2224345,-0.5858426742210913,-0.008580008792439826,-1.8717894734177065e-07,1.0773334145272595e-07
337911496.1568345,-0.5858436354754322,-0.008579980492132724,-1.1255117149389093e-07,1.943992342517964e-07
337911677.16483444,-0.5858448686975596,-0.008580224974633625,-2.977314242924578e-07,8.60288373524809e-09
337911857.22243446,-0.5858458829907897,-0.008580259971349724,-2.6933394636774466e-07,3.162940962440908e-08
337912038.14403445,-0.5858469862917806,-0.008579979165124698,-3.2479190492651355e-07,3.703812027720105e-07
337912218.2016334,-0.5858479637641107,-0.008580099676056337,-2.592802873513378e-07,3.071850262978404e-07
337912397.2224334,-0.5858489645121953,-0.00858022207344117,-2.2291005108421302e-07,2.414224858342945e-07
337912578.1440334,-0.5858500867615974,-0.008580305643658572,-2.968907757416872e-07,2.1473433171360912e-07
337912757.1648333,-0.5858509090979492,-0.008580600903215097,-8.183809896422645e-08,-2.4590829917486845e-08
337912938.17283434,-0.5858522582458883,-0.008580416719373634,-3.819497977897157e-07,2.157946375654085e-07
337913117.19363433,-0.5858531694760284,-0.008580437465936721,-2.555336011678122e-07,2.5028327888844404e-07
337913297.16483325,-0.585854100110752,-0.008580657429831037,-1.4288937677520153e-07,8.549795672829763e-08
337913476.18563426,-0.5858553173415395,-0.008580670525835974,-3.2223075285831015e-07,1.2694150866229825e-07
337913656.15683323,-0.585856443062104,-0.008580701280541161,-4.044348154152999e-07,1.5066684173371814e-07
337913836.2144332,-0.5858570849979018,-0.008580685454815235,-2.2391046794467684e-09,2.2064894815085334e-07
337914019.2096332,-0.585858388445119,-0.008580791086369312,-2.444067244145032e-07,1.6969927043447575e-07
337914199.1808342,-0.5858594457599186,-0.00858090332089474,-2.5787167923230214e-07,1.1089140721128043e-07
337914377.16483414,-0.5858604651741053,-0.008580890062539448,-2.4486013805447016e-07,1.7664404542393208e-07
337914557.22243416,-0.5858613744678798,-0.008581009476296173,-1.0960031782136781e-07,1.0999010055176561e-07
337914737.19363415,-0.5858625519759278,-0.008580954457040674,-2.42959351859362e-07,2.1739653109295598e-07
337914917.16483307,-0.5858636092903021,-0.008581066692602167,-2.560315812694114e-07,1.572014091139745e-07
337915096.1856341,-0.5858647835546167,-0.008580981911912257,-3.9147927599625376e-07,2.934042375706686e-07
337915276.15683305,-0.5858657675122632,-0.008581161951050974,-3.31019426647039e-07,1.647154474933299e-07
337915457.164833,-0.5858667815181939,-0.008581300176816608,-2.945076731375451e-07,7.778771012913188e-08
337915637.22243404,-0.5858678227286056,-0.008581222313511343,-2.906368086197375e-07,2.0633385065631227e-07
337915817.19363403,-0.5858689516915281,-0.008581282833602235,-3.749442953893123e-07,1.9612814930805578e-07
337915997.16483295,-0.5858699056573815,-0.008581484042467434,-2.841826095556499e-07,4.489020395508081e-08
337916177.222433,-0.5858709200626587,-0.008581477755562119,-2.532901528518039e-07,1.0082888773736698e-07
337916357.19363296,-0.5858719542145661,-0.008581546817233264,-2.425808274253427e-07,8.105280020591354e-08
337916537.1648329,-0.585873001626034,-0.008581631703367806,-2.4506952300829e-07,4.5110569038900317e-08
337916718.1728339,-0.5858740658261862,-0.008581658952002243,-2.5826867122713537e-07,6.674378694518368e-08
337916897.1936329,-0.5858750982703462,-0.008581744100618712,-2.511960750517517e-07,2.9601657484598642e-08
337917076.21443385,-0.5858761690715664,-0.00858178958429381,-2.824301152948294e-07,3.178825744645786e-08
337917257.22243387,-0.5858772438018349,-0.008581617092625626,-3.0600590517071424e-07,2.52138181212197e-07
337917437.19363385,-0.5858781131437055,-0.008581750971707025,-1.301702140521499e-07,1.655037710993762e-07
337917617.1648328,-0.5858793436317673,-0.008581779898850797,-3.1544037037978256e-07,1.8348348972130335e-07
337917796.1856338,-0.5858803116561876,-0.008581707906989979,-2.437299737589882e-07,3.0180004373207836e-07
337917976.15683275,-0.5858813371556271,-0.008581898691441055,-2.2394156928839948e-07,1.5725066753596861e-07
337918156.2144327,-0.5858824633309915,-0.008581764294620457,-3.042974691114253e-07,3.375687800139665e-07
337918337.22243375,-0.5858835372035569,-0.008581901476643337,-3.268039302506409e-07,2.4621242861351533e-07
337918517.19363374,-0.5858845508074843,-0.008582184220278406,-2.950411316371415e-07,8.69671162168073e-09
337918697.16483265,-0.5858856238298228,-0.00858202781692838,-3.226775731057785e-07,2.099944061122877e-07
337918877.2224327,-0.5858865795012997,-0.008582212943347519,-2.324456127578145e-07,6.94508099623875e-08
337919057.19363266,-0.5858877246222971,-0.008582442923580904,-3.321529021826919e-07,-1.1630016005965971e-07
337919237.1648326,-0.5858885899842955,-0.008582212167234147,-1.5209256409853822e-07,1.583541190969956e-07
337919418.1728336,-0.5858897404562395,-0.008582311310282132,-2.511144100436624e-07,1.0302847015461469e-07
337919597.1936326,-0.5858908859199584,-0.008582417422544567,-3.5666980446880103e-07,3.992442781583505e-08
337919776.21443355,-0.585891935380219,-0.008582362358362891,-3.662235877888165e-07,1.3767128510810966e-07
337919957.22243357,-0.585892848028851,-0.00858247025131174,-2.274277794978019e-07,7.260461367189497e-08
337920137.19363356,-0.5858939503556941,-0.00858254041912306,-2.8434164900392744e-07,4.468940621206452e-08
337920316.21443254,-0.5858947530549005,-0.008582719049045354,-4.716077894872939e-08,-9.223507808908682e-08
337920496.1856335,-0.5858961220031319,-0.008582589582897655,-3.7072407021998544e-07,7.883296953420382e-08
337920676.15683246,-0.585896979219073,-0.008582898003401528,-1.8257432687907027e-07,-1.8831062400387344e-07
337920856.2144325,-0.5858980695446241,-0.008582498162359085,-2.2705504598707904e-07,2.525027504099442e-07
337921036.1856324,-0.5858991412502156,-0.008582816592899806,-2.5344380061298466e-07,-2.529852324850701e-08
337921216.1568334,-0.5859002628168712,-0.00858254465612575,-3.2972319274904294e-07,2.8694503249708514e-07
337921397.1648324,-0.5859011866734459,-0.008582808330130894,-2.023039952225858e-07,6.348559192063952e-08
337921576.18563336,-0.5859022876925629,-0.008582750072667716,-2.636250261423001e-07,1.6119695990871041e-07
337921756.15683234,-0.5859034414636138,-0.008582858336705234,-3.7221809856546884e-07,9.227720666575567e-08
337921936.21443236,-0.5859043554752963,-0.008583074014764379,-2.405932858495774e-07,-8.435696480062205e-08
337922117.2224333,-0.5859054535370275,-0.008582882772049254,-2.875463493978714e-07,1.4581471193333972e-07
337922296.1568333,-0.58590635810475,-0.008582905940307159,-1.5309644774141873e-07,1.6081397672708386e-07
337922477.1648333,-0.5859074648658901,-0.008583175590746317,-2.0885285656468966e-07,-7.054487075573712e-08
337922656.18563324,-0.5859086208019005,-0.008583102611633659,-3.2537901806239944e-07,3.999151075226304e-08
337922836.1568322,-0.5859095888817218,-0.008583009981697537,-2.485907593108294e-07,1.7006429924894262e-07
337923024.1632332,-0.5859107189754198,-0.008583260874743549,-2.87233685281052e-07,-4.20492229490782e-08
337923197.2224322,-0.5859115606602581,-0.008583172750176279,-1.2430645002226015e-07,8.147001174033108e-08
337923370.19523317,-0.5859126213846598,-0.008583252825618861,-1.8098495635499035e-07,3.648336347264469e-08
337993817.21282566,-0.5863077741386009,-0.008577225648816234,-4.488295679561105e-07,6.938123532293505e-08
337993998.22082466,-0.5863088239850277,-0.008577026175514327,-5.083793703786199e-07,1.9349972395221737e-07
337994169.20642567,-0.5863095166960277,-0.008577275609198463,-2.657837333552848e-07,-1.2743557059428923e-07
337994332.15682566,-0.5863105867528088,-0.008576986328657941,-4.4463158299645755e-07,9.341541546033227e-08
337994502.1920256,-0.5863113840509115,-0.008576713262953846,-3.121250526927355e-07,2.9477720164122756e-07
337994717.15522563,-0.5863125033692437,-0.00857664332521819,-2.56185162528233e-07,2.7362847137245294e-07
337994896.1760246,-0.5863131571296275,-0.008576556256821525,6.861028978288886e-08,2.844691938640176e-07
337995076.14722556,-0.5863142390325212,-0.008576778276032936,-2.9724389172258725e-08,-1.4521542256867859e-08
337995257.1552256,-0.5863152888199764,-0.00857659944907347,-9.046494930942117e-08,8.654820653902773e-08
337995437.2128246,-0.5863163386662682,-0.008576399977658068,-1.5664691843664258e-07,2.0833090115177089e-07
337995617.1840245,-0.5863173809715264,-0.008576512586886097,-2.1595155752507367e-07,1.7732361003164332e-08
337995797.1552245,-0.5863182122699838,-0.008576562348847655,-6.444391642546066e-08,-1.1035591265806666e-07
337995977.2128245,-0.5863192972345664,-0.008576293454873164,-1.6632812527284102e-07,7.983770804360912e-08
337996156.14722544,-0.5863203338817072,-0.008576057514190487,-2.2622596640431425e-07,2.3723640269618373e-07
337996336.20482546,-0.5863210884025309,-0.008576207243431685,1.9309444043713597e-09,8.138328658549576e-09
337996415.1744244,-0.5863216310319743,-0.008576021184986073,-1.0978096176561536e-07,1.5928179625084027e-07
337996516.17602545,-0.5863221015981147,-0.008576031348517019,-2.926462749908154e-08,1.043687143514882e-07
337996696.14722437,-0.5863232372969687,-0.00857604829092698,-1.8317256256228376e-07,7.4289385476600245e-09
337996877.1552254,-0.586324112316165,-0.008575927556412446,-7.095869969386825e-08,4.737039572579038e-08
337997056.1760244,-0.5863251886780994,-0.008575759738351334,-1.7113989458916734e-07,1.349529934538407e-07
337997416.20482534,-0.5863272260883272,-0.008575625664723661,-2.460088394107274e-07,1.0667684550297318e-07
337997597.2128253,-0.586328022679958,-0.008575600338819588,-5.6250850755112936e-08,4.988302588875004e-08
337997776.1472253,-0.5863290121882433,-0.008575567069737423,-7.093476672714871e-08,1.6476732964121332e-09
337997961.21602523,-0.5863301348054152,-0.008575506254275183,-1.8554706227025264e-07,-2.2174915697073527e-08
337998710.2176252,-0.5863343499811604,-0.00857500170960079,-3.2372771952005053e-07,1.3632388163112297e-07
337998856.1472252,-0.586335010163844,-0.008574994813921752,-1.900698530787892e-07,7.514892487459068e-08
337999036.20482516,-0.5863359134072902,-0.00857488964714529,-1.1404575983586795e-07,9.603548142313179e-08
337999217.2128251,-0.5863370407969741,-0.00857490444404896,-2.5725304320101117e-07,-3.8085757898126404e-09
337999397.18402416,-0.5863378394505616,-0.008574739165783248,-7.761720599575028e-08,7.659060571700571e-08
337999576.2048241,-0.5863389010222939,-0.008574509677418272,-1.6632171939701124e-07,2.2133355689554768e-07
337999757.2128241,-0.5863398637786519,-0.00857452733853458,-1.45674428964071e-07,1.1766845598587539e-07
337999937.1840251,-0.5863409876326021,-0.00857461559777636,-2.9202271079054043e-07,-5.641790609342556e-08
338000117.15522504,-0.58634188633887,-0.008574352242903302,-2.1349084888822034e-07,1.2079612428383957e-07
338000297.212825,-0.5863427593540984,-0.00857435082178632,-1.0906969771795616e-07,3.572223721860779e-08
338000477.18402505,-0.5863437544007761,-0.00857412478540154,-1.2742296329193437e-07,1.7499361859400764e-07
338000657.155225,-0.586344767301153,-0.00857405211955338,-1.6390699597579328e-07,1.6058420064524181e-07
338000838.163224,-0.5863457700664968,-0.008574034680048623,-1.8491363185102472e-07,9.013504727317656e-08
338001016.14722395,-0.5863467251627941,-0.008573823101620118,-1.7493249515609932e-07,2.1498943383012337e-07
338001196.204824,-0.5863477329955542,-0.008573778049536275,-2.0672946976496576e-07,1.7200187765048502e-07
338001376.1760249,-0.5863486777799142,-0.008573683631791644,-1.7623629489094128e-07,1.781166704423881e-07
338001556.1472249,-0.5863496059477467,-0.008573584915741034,-1.294196445567053e-07,1.8822551259289888e-07
