Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
209183606.21644425,-0.7310326386524514,-0.0036146704861846853,1.7948222275077086e-07,-3.9611529711403373e-07
209183965.20844418,-0.731034327723083,-0.0036144304237017474,1.6042863626442028e-07,-3.056542303200155e-07
209184205.14124513,-0.731035372212518,-0.0036142457853551406,2.3175020713583905e-07,-2.2058440225444786e-07
209184446.19724405,-0.7310366315623567,-0.0036140426729379957,9.314941962212941e-08,-1.171665288410631e-07
209184685.179644,-0.7310377505829946,-0.0036140887000913674,8.49501187172308e-08,-2.6169157383345437e-07
209184976.17484394,-0.7310391134230964,-0.003613750251143351,7.4301527042131e-08,-4.271831338274398e-08
209185275.20524386,-0.7310406691908719,-0.00361355326321878,-9.239344822553619e-08,3.202529673959967e-08
209185516.17484382,-0.7310418478359837,-0.0036137838235816002,-1.520156432954778e-07,-2.966492861624856e-07
209186175.14764464,-0.7310445892750229,-0.0036136113305886225,1.6510572076189334e-07,-3.906441907114769e-07
209186366.17804462,-0.7310454338101288,-0.0036134913021580546,2.0677249745748583e-07,-3.473633633050907e-07
209186605.16044456,-0.7310469001408101,-0.0036130175190814944,-1.5119349161540896e-07,3.07304434139094e-08
209186905.1412445,-0.7310479525093099,-0.0036130850851000397,1.8724230155253707e-07,-1.564360246754208e-07
209187265.1700434,-0.731049649458539,-0.003613097230657251,1.5880815362745437e-07,-3.1136173247840737e-07
209188586.22604308,-0.7310559760181474,-0.0036121739651871873,-5.214797549335515e-08,9.526877655123209e-08
209188825.208444,-0.7310570731039472,-0.003612379933067704,-4.406680087498671e-08,-2.0291343036252588e-07
209189065.14124295,-0.7310580737261798,-0.0036125151705674353,6.450416600856101e-08,-4.3034024782909186e-07
209189365.2084429,-0.7310594663782869,-0.0036122689957282,5.851580842097803e-08,-2.9890302910952696e-07
209189486.16844288,-0.7310601030805177,-0.003611961376315695,-1.93761111599855e-08,-3.735909537023324e-08
209189785.1988438,-0.7310613185626992,-0.003612078141831391,1.4618339427840965e-07,-2.6759141346461776e-07
209190085.1796427,-0.731062644563386,-0.003611853503573845,2.0501011732676488e-07,-1.5614844883510975e-07
209190326.1492427,-0.7310640301877227,-0.003611813398090472,-6.86487489076626e-08,-2.0650809995663086e-07
209190576.1908436,-0.73106505274304,-0.003611788703147616,6.220206028029196e-08,-2.752445066468018e-07
209190816.21004358,-0.731066290158437,-0.0036117455359568496,-6.844818611906334e-08,-3.2133915557792936e-07
209191285.18924344,-0.7310685273451303,-0.0036113793416238833,-1.4427230754510134e-07,-1.2834317427226627e-07
209191585.1700424,-0.731069912969049,-0.0036113392384877125,-1.4821310745372074e-07,-1.9817543266695617e-07
209191886.1876423,-0.7310713354326369,-0.0036111853346044334,-1.8487397246413906e-07,-1.5391240000854275e-07
209192185.21804324,-0.7310727877077784,-0.003611123697507532,-2.6115293683126595e-07,-2.005169398720981e-07
209192485.19884315,-0.7310740400284963,-0.003611126666180199,-1.3377064012054518e-07,-3.1138843210746017e-07
209192787.1668431,-0.7310756028231059,-0.0036107236264573913,-3.0840408871135594e-07,-1.6269029313401712e-08
209193085.16044304,-0.7310769814181044,-0.003610889593617928,-3.1778600773080257e-07,-2.88043785424269e-07
209193265.21804297,-0.731077321703764,-0.0036105758511658904,1.689230446633161e-07,-3.789776039991519e-08
209193385.14124295,-0.7310780855298696,-0.003610889500631311,-4.4240860419542116e-08,-3.937628481518428e-07
209193686.1588429,-0.7310794483701435,-0.003610551067586712,-2.5362469791012643e-08,-1.6079386725700515e-07
209265392.19722617,-0.7314000838326269,-0.0036119230312974242,-2.2721581915963185e-07,4.308884049737671e-08
209265630.1428261,-0.7314013957283396,-0.003612110655207586,-4.2983687931208436e-07,-6.384716996939155e-08
209265996.219626,-0.7314028189806414,-0.003612415154067268,-1.454797559086174e-07,-2.4352541425206806e-07
209266175.154025,-0.7314037748594782,-0.003612412087368664,-2.662591899182942e-07,-1.791462685288639e-07
209266415.1732259,-0.7314049087463852,-0.0036125043667898805,-2.7951151237992633e-07,-1.8887124557560864e-07
209267076.21962577,-0.7314078430335482,-0.003612473640592048,-1.247917915669916e-07,7.10665521794912e-08
209267555.22122467,-0.7314100073069916,-0.0036127935284089767,-4.8369701466377535e-08,-8.103701336793084e-08
209267796.19082558,-0.7314112376479207,-0.0036129565501502787,-1.5075238968265126e-07,-1.5911238939467567e-07
209268096.17162454,-0.731412512693746,-0.003613257975599995,-2.0930339905689266e-08,-3.5428304992132786e-07
209268396.15242544,-0.7314138535781982,-0.003613079606153402,4.380288920469155e-08,-6.909676595343375e-08
209268696.21962538,-0.7314153583809737,-0.0036134087160306153,-5.423585158759181e-08,-2.9079558356431834e-07
209268815.19242436,-0.7314158994488322,-0.003613488689017037,-3.733640563385876e-08,-3.2802517383042837e-07
209268996.2004243,-0.7314168474695794,-0.00361323342525533,-1.3623287020703145e-07,-7.560125309200721e-09
209269295.14442524,-0.7314183373700931,-0.0036135164019671065,-2.2318499692808302e-07,-1.824023526078751e-07
209269596.16202417,-0.7314194932016223,-0.0036134487543672718,3.43806855207518e-08,-5.301001821528262e-09
209269896.1428241,-0.7314211462074973,-0.003613780944413688,-2.0938890576971403e-07,-2.2784455124469014e-07
209270195.17322502,-0.7314224133948528,-0.0036138301728093937,-7.111094579848043e-08,-1.6720618526214204e-07
209270502.15242496,-0.731423858589463,-0.0036139747484717757,-7.27691226165561e-08,-1.9840332418554624e-07
209270795.22122392,-0.7314251924278138,-0.0036140024495781263,-2.7819766601488993e-08,-1.1730285478725455e-07
209271096.15242484,-0.7314267042733097,-0.0036141254981442734,-1.232223454383785e-07,-1.2805919852483527e-07
209271455.14442375,-0.7314281643687137,-0.0036143162100638203,1.072786248723645e-07,-1.8405313885515653e-07
209271696.2004237,-0.7314293798052988,-0.0036144331036868553,2.756717509821982e-08,-2.1002042654028746e-07
209271995.14442465,-0.7314308618470655,-0.0036144638850689435,-4.543686371594191e-08,-1.2751831160104365e-07
209272295.21162355,-0.7314323140857069,-0.0036144023980778156,-8.271124396497243e-08,4.82608099533835e-08
209272595.1924245,-0.7314336706803598,-0.003614728437566623,-2.4124857889162854e-08,-1.6293340245401855e-07
209272896.21002445,-0.7314350343202651,-0.0036148484114452584,3.292551697953172e-08,-1.6707376719778122e-07
209274396.20042306,-0.7314420524704592,-0.003615383704960054,1.0307507580797903e-07,-1.162468993205247e-07
209274755.192423,-0.7314438685763041,-0.003615765118878709,-1.4472500642348507e-08,-3.551601260622095e-07
209274996.16202292,-0.7314449875566296,-0.0036158112767417957,7.128458823224548e-09,-3.0517895463792397e-07
209275235.14442387,-0.7314461731881471,-0.003615835907095861,-4.698253142088049e-08,-2.3407512834234742e-07
209275596.21002382,-0.7314477218786849,-0.0036158451677672314,1.1452220471941388e-07,-9.796018416710281e-08
209275895.15402272,-0.7314491451214415,-0.003616149685381903,1.0780927761633308e-07,-2.8144074956659715e-07
209276195.22122267,-0.7314505605088868,-0.00361620200293376,1.1478816563936789e-07,-2.1164991046915271e-07
209276495.2020226,-0.7314521758500577,-0.0036161897378005907,-7.809000035496894e-08,-7.669112028806449e-08
209276795.1828225,-0.7314536727896395,-0.00361626666344265,-1.520691647050043e-07,-3.029976551128036e-08
209277096.20042244,-0.7314553775375813,-0.0036165312072874993,-4.284473407167866e-07,-1.704707636722598e-07
209277396.1812234,-0.7314564079175414,-0.0036167588279543456,-3.489629751829426e-08,-2.7351640000507563e-07
209277696.1620223,-0.7314578750540256,-0.0036167434862083825,-7.763012288553028e-08,-1.3296702666481738e-07
209277996.14282224,-0.7314591053874798,-0.0036169065247491114,1.1690235923733638e-07,-1.7016218812086412e-07
209278296.2100232,-0.7314604988255766,-0.0036171187777530103,1.49195767518151e-07,-2.5589635439110525e-07
209278596.19082308,-0.7314620624150066,-0.003617174179395074,1.1374173825018374e-08,-1.841733443161929e-07
209278896.17162204,-0.7314636409053051,-0.003617275716358266,-1.4090958078138982e-07,-1.579402620758598e-07
209279196.15242296,-0.7314649229880413,-0.0036173710947912862,3.6449866458454494e-09,-1.2489998920447304e-07
209279796.2004218,-0.7314678870606394,-0.003617432688357956,-1.0548080930927739e-07,7.23404652309273e-08
209280396.16202167,-0.7314705406309087,-0.0036179002566904977,9.711533455192267e-08,-1.3379657980367235e-07
209280996.21002257,-0.7314732310493665,-0.003618254030362522,2.648465035059999e-07,-2.2343962090536768e-07
209281596.1716214,-0.731476439775956,-0.003618389453128112,-8.462701694966768e-08,-9.208154130250362e-08
209282196.21962228,-0.7314794932505071,-0.0036187278645526738,-2.769757134757356e-07,-1.609580419286924e-07
209282796.18122214,-0.7314819539103496,-0.0036190539572339996,1.2448759123540043e-07,-2.1481231810222337e-07
209283395.192422,-0.731485029331402,-0.0036192324422376744,-9.198700035017993e-08,-1.187277196114736e-07
209283996.19082186,-0.7314877636424248,-0.003619266364627036,4.344987458715366e-08,1.2563121989635564e-07
209364675.21480343,-0.731902695572641,-0.0036768341445624175,-2.820032285466567e-07,4.325430027042956e-08
209364815.1828034,-0.7319034287237529,-0.0036765974351543954,-2.1815629980270757e-07,3.876166943736492e-07
209364995.15400237,-0.7319043186649227,-0.00367707428890347,-8.305769838568011e-08,4.913871813920154e-08
209365296.1716023,-0.7319062750072758,-0.0036772068391027015,-3.242897638200404e-07,1.4792274801367009e-07
209365595.20200223,-0.7319077279404523,-0.003677603814492703,-7.265040335990847e-08,-1.9381996152999237e-08
209365894.14600214,-0.7319094913979952,-0.003677594859275238,-1.3125774478428553e-07,2.1904350253326016e-07
209366196.20040208,-0.7319111889684117,-0.0036780656882150317,-1.0546920070630961e-07,-2.006173703246808e-08
209366495.144403,-0.7319128120587123,-0.0036783058364780086,-2.2195733917484972e-08,-3.1003265306157185e-08
209366795.21160194,-0.7319147683989597,-0.0036784383914210163,-2.650209642851564e-07,6.638083815610485e-08
209367096.14280188,-0.7319163616967392,-0.003678586268718464,-1.3913647900487547e-07,1.4897701146104544e-07
209367456.1716018,-0.7319184520988166,-0.0036791340525120057,-1.7178967626207964e-07,-1.2323746871253927e-07
209367695.15400174,-0.7319195561204813,-0.003679134225820883,9.065789952078518e-08,5.941082804232847e-08
209367996.17160168,-0.7319216089007915,-0.003679337538513422,-2.403152101759787e-07,8.626761431292443e-08
209368295.20200163,-0.7319232468845316,-0.0036796238279294085,-1.6717390505238683e-07,2.8509709819064116e-08
209368595.18280154,-0.731924936622122,-0.003679842463149957,-1.3967289336225264e-07,3.901575967293555e-08
209368866.21960247,-0.7319262782134015,-0.003680122555760224,7.085762232517112e-08,-3.414321703186854e-08
209369165.1636014,-0.73192813810888,-0.0036801843640673596,-7.648084798805854e-08,1.3218222572356983e-07
209369465.14440134,-0.7319299391825324,-0.003680519892208829,-1.58412106765482e-07,2.5468534752080135e-08
209369765.2116013,-0.7319314509314462,-0.0036806431585218423,5.011407222532682e-08,1.3097390955466026e-07
209369945.18280122,-0.731932607467026,-0.003681033945378856,-7.435078286377461e-08,-1.2265390267069548e-07
209447705.1827848,-0.7324032108850406,-0.0037308675438787035,-5.594399088426627e-08,-1.4186620829340427e-07
209447886.19078475,-0.7324041368829484,-0.0037307724748342447,1.8113284971921217e-07,1.6256205580007094e-08
209448005.16358474,-0.7324052408493451,-0.003730772801844194,-1.583268913751823e-07,5.719627738228969e-08
209448185.22118372,-0.7324063597057935,-0.003730819267363292,-1.2009175065497146e-07,7.291989434759366e-08
209448425.15398365,-0.7324082351061199,-0.0037313857314997517,-4.5352086242012035e-07,-4.1117172952347125e-07
209448605.21158463,-0.732409323468912,-0.003730881659609716,-3.846347260694216e-07,1.543448482944909e-07
209448845.14438456,-0.7324102948496864,-0.0037313832687420126,1.8615287766809985e-07,-2.6588124058674056e-07
209449385.14438444,-0.7324139258139963,-0.0037316888346822412,2.639816343297241e-08,-3.903407069976231e-07
209449745.17318434,-0.7324170448515879,-0.003731548291454976,-7.780742843355171e-07,-1.3062481444073293e-07
209449925.14438432,-0.7324177411216267,-0.0037314254769434617,-3.1727753435628614e-07,5.129169925463875e-08
209450226.16198426,-0.7324196455866164,-0.00373162596158562,-2.8636632176670673e-07,-5.1037281970957304e-08
209450526.14278418,-0.7324210239483115,-0.0037317924575131075,2.640691311173171e-07,-1.2058120481186346e-07
209450826.20998412,-0.7324234913843283,-0.0037319131485563715,-2.7394266455260663e-07,-1.4515316405045928e-07
209451126.19078404,-0.7324251214514095,-0.0037319474719908173,2.491524619951946e-08,-8.424213085098109e-08
209451426.171583,-0.7324271152541387,-0.0037324247900807224,-3.9921265515552307e-08,-4.6717886913313564e-07
209451725.20198292,-0.732429330271511,-0.003732219397164948,-3.320576026366595e-07,-1.6854896234177325e-07
209452025.18278283,-0.7324312418234801,-0.003732213826280048,-3.1460563254537277e-07,-7.0289006579103e-08
209452626.1811827,-0.7324351244857961,-0.003732387240740005,-3.326172491879831e-07,-6.053367475724117e-08
209452925.21158266,-0.7324370431266991,-0.0037321756112191733,-3.284186678165213e-07,2.40983976568937e-07
209453225.1923836,-0.7324384512652027,-0.003732434390575842,1.9234728232397913e-07,7.15496741442341e-08
209453525.1731835,-0.7324408520480331,-0.0037325766025913558,-2.7959160175949904e-07,1.7856584375204598e-08
209453885.20198244,-0.7324427416183018,-0.0037327309615328387,1.4568468753584085e-07,-3.1349469599255275e-08
209454125.2211834,-0.7324445794288779,-0.0037329529683666116,-1.489661595188707e-07,-1.8390886157492944e-07
209454425.20198232,-0.7324465207576023,-0.0037330396824804732,-1.617154373745322e-07,-1.8455867463939776e-07
209454725.18278223,-0.7324481359314967,-0.003733027878370086,1.5157487720518503e-07,-8.750032214196665e-08
209455023.1763832,-0.7324499368711909,-0.0037333636731528698,2.6619724413645685e-07,-3.3940363448848807e-07
209455325.14438313,-0.732451833529997,-0.003733311975246924,3.1050625937112386e-07,-2.0350261672628586e-07
209524685.16356784,-0.7328905433727896,-0.003733484778414528,2.501313511871217e-07,-5.560329585847269e-07
209524926.2195678,-0.7328926463700547,-0.003732704500977273,-3.3870025206717003e-07,1.4181343401366633e-07
209525225.16356772,-0.7328939728972905,-0.0037329388237350293,2.1216753809394362e-07,-1.9561658380585698e-07
209525405.2211667,-0.7328954767146042,-0.0037328103072144718,-1.6108471934117574e-07,-1.2967214432042448e-07
209525646.19076762,-0.7328968472339596,-0.003732724790974404,-1.8835213722034894e-08,-1.284460631051365e-07
209526186.1907675,-0.7329004107157887,-0.003732594103344835,-1.9338912915500828e-07,-1.8892701538972267e-07
209526566.17796746,-0.73290285473033,-0.003731958533618265,-2.5363802647060396e-07,3.102418010578027e-07
209527146.1811673,-0.7329070413663747,-0.003732390956129465,-8.033526267547941e-07,-3.3335250730192473e-07
209527566.1715672,-0.7329088266626199,-0.003732222587059347,4.3646827485588346e-08,-3.201239875904281e-07
209527925.16356716,-0.7329114188590338,-0.0037315901643597354,-2.994391591348844e-07,1.782174827908746e-07
209528105.2211661,-0.7329123008378131,-0.00373181507092774,-5.365759569997408e-08,-1.1444810050142626e-07
209528346.19076705,-0.732913760660072,-0.003732006402188083,-4.542635045901022e-09,-3.9699013200259273e-07
209528705.18276697,-0.7329161089154189,-0.0037317583213004202,-1.0553932627832552e-07,-2.859124513410888e-07
209528945.20196593,-0.7329176347283608,-0.0037314698945102196,-1.2935049709117408e-07,-8.982840326004354e-08
209529185.22116587,-0.7329189903623208,-0.003731338246874301,1.6609236874742805e-08,-5.111642784180401e-08
209529425.15396583,-0.732920427529111,-0.0037312312405776817,8.0079686215484e-08,-3.76024015926249e-08
209529665.17316675,-0.7329220575293487,-0.0037312657969156234,-4.916706852764463e-08,-1.6627237841649115e-07
209529845.14436674,-0.732923146567184,-0.0037312201482252705,-1.3193066195071879e-08,-1.9157602295987938e-07
209530086.20036668,-0.7329247319154589,-0.003731116285283613,-9.207112594555866e-08,-1.8326117518386448e-07
209530325.1827656,-0.7329261910792578,-0.003730849361549528,-5.816812287395834e-08,-1.1641624088343239e-08
209530626.20036656,-0.7329279990282878,-0.0037309793427589056,1.38786508951938e-08,-2.624809543106711e-07
209530806.17156553,-0.7329292064798912,-0.0037308445573526953,-6.991666190447887e-08,-2.0038556543906447e-07
209531285.1731654,-0.7329321325771753,-0.003730562914486379,-6.64993216048515e-09,-1.1377494747418296e-07
209531526.14276636,-0.7329336661595982,-0.0037305266949811734,-3.711283169671731e-08,-1.76524100870077e-07
209531825.17316628,-0.7329355032192988,-0.003730290700349875,-9.57601420381593e-09,-6.413385207886674e-08
209532128.17796522,-0.7329374515790645,-0.0037301716283721234,-6.935647267614087e-08,-7.119558247201813e-08
209532425.22116616,-0.7329391404569404,-0.0037299324934995256,9.239064058252922e-08,4.3426830227764196e-08
209532725.20196512,-0.7329415262470037,-0.003730028910554157,-4.2528876653680214e-07,-1.7959271289644946e-07
209533026.21956602,-0.7329434079571632,-0.003729931340875865,-4.33271567401583e-07,-2.099244493969539e-07
209533325.16356596,-0.7329446374062699,-0.003729636641163706,1.9725110200763396e-07,-4.309298633816544e-08
209533625.1443659,-0.7329472529095049,-0.0037297608460178603,-5.52694646605012e-07,-2.9645279922031753e-07
209533865.16356483,-0.7329482157625834,-0.0037295521429489154,-2.3521204761678405e-08,-1.9169271227477414e-07
209534225.1923658,-0.7329505271332268,-0.003729417864796708,-9.792785116147229e-08,-2.1432846193918803e-07
209534885.20196465,-0.7329545273807225,-0.0037290444608290636,-7.754158426465096e-10,-1.3166231944321607e-07
209535125.22116557,-0.7329558312472504,-0.003728980466625565,1.8429244907913755e-07,-1.7437570226696078e-07
209535425.20196453,-0.7329577129561327,-0.0037288829047179826,1.6262064039818114e-07,-2.1090446147712175e-07
209535725.18276444,-0.7329596613138376,-0.0037287638452324873,7.332739249132914e-08,-2.2673541080374046e-07
209536025.16356537,-0.7329613870728668,-0.0037284109419791693,2.056454273535735e-07,-9.515694114180934e-09
209536386.1427643,-0.7329637799746145,-0.003728301314440294,4.731427283299894e-08,-6.420360448584211e-08
209536810.19396523,-0.732966506121152,-0.00372808419620281,-5.571454964048428e-08,-4.154934103673888e-08
209536985.15396515,-0.7329675880408686,-0.0037282446213535553,-5.5960933997845075e-08,-2.826573550613297e-07
209537225.1731651,-0.7329690174370038,-0.003727885434998743,-2.042163438353839e-09,-3.457876856811232e-08
209537525.15396404,-0.7329708473790348,-0.003727855519007743,2.0937992561975705e-08,-1.4421021295304634e-07
209537825.22116497,-0.7329729588002113,-0.003727785750980131,-2.3810130678203478e-07,-2.147821731939524e-07
209538245.2115639,-0.7329757884772257,-0.00372743336261458,-4.769140293792162e-07,-6.007161154663113e-08
209538725.1635648,-0.7329783515579495,-0.003727166969506191,-8.189328459806688e-08,-2.1341769840949043e-08
209539025.1443647,-0.7329800333177727,-0.0037271339144442947,8.37637949002712e-08,-1.3152415917786972e-07
209539325.21156365,-0.7329820263230374,-0.0037271532887589993,-6.243437822295306e-08,-2.9489416636342344e-07
209539865.21156353,-0.7329851225954628,-0.0037267149153761584,1.6188290841157027e-07,-1.1743849140637835e-07
209540165.19236347,-0.7329871375998824,-0.0037265743732452796,-1.0111455450712015e-08,-1.2281926695242515e-07
209540526.17156342,-0.7329890633057217,-0.0037261569896312953,2.803733720746493e-07,1.1805616052058474e-07
209541126.21956426,-0.7329930861969789,-0.0037260819709222285,-6.246304673496184e-08,-1.0250540733369382e-07
209541425.1635642,-0.7329949679026104,-0.0037259844292557294,-1.1259434573585025e-07,-1.5322007360053444e-07
209541665.18276414,-0.7329967163099304,-0.0037259298843725632,-3.9134002272067647e-07,-2.1818259351904373e-07
209613967.20834854,-0.7334044899587171,-0.0036793432791694326,-1.2649392144847837e-07,5.496157893343165e-08
209614386.16194847,-0.7334066084793711,-0.003679067717199346,-2.4609302928801924e-08,1.2246616654804088e-08
209614566.2195484,-0.7334076010897361,-0.0036789514266289056,-6.355135995228522e-08,-8.356791057761992e-09
209614686.14274737,-0.7334083788724675,-0.0036788534639316697,-2.063727188028608e-07,-1.6032289554095136e-09
209614806.1523474,-0.7334089715831508,-0.0036788661132523695,-1.638313980034667e-07,-1.0555419523248372e-07
209614926.16194835,-0.7334095047826863,-0.0036786941940858487,-6.194657975466811e-08,-2.4963075170338078e-08
209615166.18114728,-0.7334108675371649,-0.0036783566808358376,-1.5503836103825108e-07,1.298165224089022e-07
209615287.14114827,-0.733411645319894,-0.003678258718875005,-2.932194804738941e-07,1.356497323912187e-07
209615464.17474824,-0.7334125046303084,-0.0036781854094154083,-2.1674009675898276e-07,7.40769812539177e-08
209615586.1715472,-0.7334131044799049,-0.0036779920009742144,-1.7193882739796607e-07,1.7450520603274483e-07
209615706.18114817,-0.7334137638404328,-0.0036779831612962794,-1.9732317468879046e-07,9.185531693427229e-08
209615825.15394714,-0.733414460095454,-0.0036778605476143326,-2.652502434363768e-07,1.2374686241120245e-07
209615945.1635481,-0.733414956400599,-0.00367780240342187,-1.279251475860832e-07,9.035555524920455e-08
209616065.1731481,-0.7334156824110258,-0.003677772074325221,-2.2048019587828094e-07,2.9126725990726715e-08
