Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
17266146.883615565,-0.9529462861022437,0.0037696075171334458,-1.3224573168768572e-06,1.74045297889492e-06
17352304.383588415,-0.9533288613619829,0.00375891070744026,1.0009716899794796e-06,1.3639205469311022e-06
17438461.983561423,-0.9537659448557455,0.003697693324760048,5.216244864936215e-07,1.8696960878911498e-06
17869228.983429357,-0.9561491599171598,0.0037354212200042705,-3.9367913606813687e-07,1.240371193328687e-06
17955447.58340358,-0.9565982293202399,0.003671568041007799,8.720614885771028e-07,1.7121685722868395e-06
18127772.68335275,-0.9576839097538679,0.0036383478313755857,-4.586953494811752e-08,1.7312108152233927e-06
18213930.183327667,-0.958175713104998,0.0036967555585709724,-2.213494443292774e-08,1.560260268771655e-06
18730803.883181117,-0.9609955695561347,0.0036821046790663538,-1.1273853139925905e-07,1.2655086228698098e-06
18903108.78313363,-0.9617839499012028,0.0036844169781423157,2.4187786495932784e-07,2.4952676938609294e-06
19764665.88290905,-0.9664319040881922,0.0036489168892713613,-1.0119647390061104e-06,2.017276394908254e-06
20023151.48284739,-0.9675962815435152,0.0035578674791832787,6.309576883190005e-08,1.7364285106280346e-06
20195457.882808186,-0.9685779952128132,0.003570795495351532,2.5861880503796897e-07,5.602812781289705e-07
20367774.38277062,-0.9693065478233094,0.0036415841966227097,-1.314636193239238e-07,1.4392973678050737e-06
20453982.28275246,-0.9696531542140702,0.003593320191496271,5.260709605714453e-07,2.6236873599230943e-06
20712427.282700527,-0.9709987585869698,0.0035526106137059835,2.496074497093659e-07,9.569958098723692e-07
20970903.582652137,-0.9719794668302704,0.0035589641005698285,-8.217587132985926e-08,1.1773441455646856e-06
21315560.082592607,-0.9735433308502456,0.0035855202546117956,-9.167916181773705e-08,1.5852591739415507e-06
21401729.482578583,-0.9738054359616931,0.003583547165567383,-1.1563992741159268e-07,1.5437640339096073e-06
22004877.4824905,-0.9759818718025806,0.003489698605485048,2.466506971998683e-07,1.1135271602126864e-06
22263327.28245874,-0.9769860737755718,0.0034919576384507415,6.707339548217561e-07,1.8578363976820902e-06
22349528.382449053,-0.9772020757364729,0.0035343547630972806,5.918917471703367e-07,6.878940044365359e-07
22435647.98243986,-0.9773800164607543,0.0035187590107409357,6.275545713085862e-07,1.4405253770839732e-06
22607989.68242297,-0.9779011353633179,0.003403832429848944,2.061537688335946e-07,1.5516891610088852e-06
22694181.782415308,-0.9782153358141725,0.0034144206161358178,8.183491407853793e-07,1.9586020097790875e-06
22780341.982408177,-0.9784655923432541,0.003469041173997423,4.226749027447241e-07,1.0335787678401875e-06
22952562.082395542,-0.9787593107054575,0.003484104230876795,-3.770098517819065e-07,8.350774040495612e-07
23038723.282390032,-0.9789432019657605,0.0034189162607938125,-1.0019519142145938e-06,1.6583675554889508e-06
23124973.08238504,-0.9791968439982711,0.003373875780275841,-6.124127631679244e-07,2.286423442270178e-06
23211117.582380578,-0.9794570876060896,0.003389270241405655,7.487464989130999e-07,8.819542217470763e-07
23383467.182373147,-0.979751024700423,0.003479421114079718,5.823842934571388e-07,1.3745111372316654e-06
23469541.58237015,-0.9798345211969302,0.0034480382254068634,-5.8867300034570746e-08,-1.0138992987936482e-07
23555774.982367612,-0.9799744248747472,0.0033821086962799035,-1.0342266720808624e-07,9.999505369701067e-07
23900444.68236183,-0.9805559004964945,0.0034495700481971914,-1.4608816689687387e-07,1.3400095043125497e-06
24331259.18236415,-0.9810418104292186,0.0033973440843397484,7.376263344571754e-07,5.840124297161985e-07
24417412.182365898,-0.9810256173144467,0.0034189764519533023,5.249494007264488e-07,1.6863594233013264e-06
24589749.382370733,-0.9810528097959053,0.003310645446363377,2.4641721818596807e-07,1.7559135685315738e-06
24675913.08237384,-0.9811553934052832,0.003281592141767271,-1.6532724267381838e-07,1.0068048639884017e-07
24762005.482377425,-0.9812363880224617,0.003317535304810367,4.849016455032995e-08,1.5187854062034475e-06
24934333.582386084,-0.9811539371978402,0.0033867851979694046,5.805671594583117e-07,1.2334218948244213e-06
25020569.282391194,-0.9810833028594764,0.0033387737129422705,2.1882068423906276e-07,5.005805583861538e-07
25106667.082396828,-0.9810807056219186,0.0032740486630540187,8.673840867778893e-08,5.449196018745758e-07
25365217.382417034,-0.9810727164573708,0.0033465767622765613,3.21174862261131e-08,5.664005450173142e-07
44839465.784839444,-0.8967876226275193,0.0026253341466510286,-5.955997528506174e-07,1.9300095820654235e-06
45184119.68474163,-0.8978232383457412,0.0026645372106020586,4.522235919068862e-08,9.347504770777955e-07
45270280.38471666,-0.8979903136316131,0.002661413662714639,3.759167013228648e-07,3.669495796986347e-07
45701041.48458954,-0.8994242671871187,0.002654205066906858,-4.406041634874569e-07,2.2071132046606531e-07
45787211.684563756,-0.8996367464359795,0.002644952547045065,8.87622420009393e-08,7.6205301398043e-07
45873371.58453788,-0.899908849488891,0.002584613997735508,4.364665265876866e-07,9.203292117734678e-07
45959521.28451192,-0.9002705210902406,0.0025333339033226003,3.0731155153951306e-07,6.427980780336975e-07
46045691.18448586,-0.9006654672060986,0.0025429507677899896,1.006195616382044e-06,1.3694937252037125e-06
46131850.78445973,-0.9010126728434157,0.00259997923351583,2.5741615516938765e-07,1.0816221722542534e-06
46218010.38443352,-0.9012844785693607,0.002644449104220635,3.578599443443409e-07,1.3630627780465351e-06
46304169.78440721,-0.9015404654952114,0.0026268756296751227,2.433608289331701e-07,7.81369452589227e-07
46390329.184380814,-0.9018624060886257,0.00256416938557143,5.4382748304604434e-08,1.1127512554334577e-06
46648816.98430095,-0.9030780806836013,0.002592589940292108,6.736623759939775e-07,8.541286493708895e-07
46907324.1842199,-0.9040431578011695,0.0025433805423063813,7.642639388016903e-08,1.563915638633489e-06
46993482.98419261,-0.9044917385994142,0.002501917273084968,4.7334731745340974e-07,1.2544585262274158e-06
47079580.88416522,-0.9049545983998288,0.002524082284683055,2.6157517163394317e-07,9.81200231081874e-07
47165800.384137675,-0.9053543126619953,0.0025849755944932183,2.5033112038830296e-07,1.5353259880078463e-06
47596551.98399894,-0.9073904780991321,0.002515857281772069,-3.112203830202276e-07,2.6155883843335254e-06
48458101.783723466,-0.911631634353773,0.0024756378949791344,2.57521863833432e-07,9.103643017890559e-07
48544300.08369651,-0.9121654766935243,0.0024537636596505207,5.115870390648425e-07,1.754592601066387e-06
48630427.38366973,-0.9126817061390238,0.0024921434524296238,1.1263223134161393e-06,-5.3274590322560655e-08
48716595.283643074,-0.9131204336940287,0.002550622098861911,8.680247196579671e-07,-1.2855075060989526e-07
48802752.88361657,-0.9135028173469699,0.002564835590075078,6.61593272388572e-08,7.492162252169601e-07
48888920.683590196,-0.9139107428400444,0.002516607390283882,-3.2241217018391666e-07,1.2887188048545106e-06
48975068.183563955,-0.9144018328042008,0.0024525999640070675,-3.431519723928744e-08,8.829223668007855e-07
49061246.08353782,-0.9149497924216771,0.002436885676262402,7.444795199207377e-07,1.0601124029404642e-06
49319667.98346002,-0.9162994167800725,0.002544247164034798,1.2228970236449754e-06,9.70335731222214e-07
49578090.58338301,-0.9177845941007509,0.002421475705552075,7.533522697888984e-07,2.110072167667721e-06
49664297.98335752,-0.9183039853420902,0.0024700306260349255,5.629947251728495e-07,1.3887929456676308e-06
49922733.78328189,-0.9195625408994402,0.0024639912716171125,-8.06317779211696e-07,1.1922169427208522e-06
50008894.58325699,-0.9200764645507086,0.0024062687146184833,7.761538406425572e-07,1.665460414709049e-06
51128985.68295659,-0.92621349369595,0.002369553275458207,5.733905360516545e-07,5.609074385224712e-07
51215130.38293577,-0.9266839966719987,0.0024265723131230515,4.3990437093022194e-07,-6.363274695228918e-08
51301307.582915284,-0.9270719355960853,0.002466734257811229,-5.09150934857594e-07,2.2349737431592853e-07
51387460.48289515,-0.9274370452142237,0.002444409148218126,-4.894427829693626e-08,8.120277812792218e-07
51473629.58287535,-0.9278618650488477,0.002379531405369194,4.664721914293679e-07,1.7848874931604593e-06
51818265.78279921,-0.9296742958534002,0.0024460490924648306,3.251050624264451e-07,1.137898226211305e-06
51904435.08278088,-0.93002090226573,0.002415924582362691,3.068266963834887e-07,7.822227665234965e-07
51990596.28276284,-0.9304322081907033,0.002349951510642638,-5.6057826491873186e-08,1.7272792271856227e-06
52076757.48274508,-0.9309137206672282,0.002310892464869292,2.218043834156802e-07,1.6319600716642978e-06
52162934.98272761,-0.931394555400903,0.00233535633474318,8.01348907009114e-07,9.226944665458904e-07
52249071.782710455,-0.931799741104103,0.0023946591353924992,7.656624787522048e-07,1.040103468688807e-06
52679919.38262958,-0.9337430714183331,0.002317131541535017,2.249492537798048e-07,4.860299235355005e-07
52938338.88258556,-0.9346928050770473,0.0023554922016800974,-4.994238371747173e-07,7.967884329209036e-07
53024565.582571715,-0.9350586532458008,0.0022894571119083484,-1.7189443901610701e-07,1.2483190581602348e-06
53110670.282558344,-0.9354831296804755,0.0022633789461131855,-2.0027681613132842e-07,1.4513716321148083e-06
53196888.88254542,-0.9358864417307907,0.002299887056198896,6.568156079023169e-07,1.2033507684914777e-06
53282985.58253298,-0.936205328945366,0.0023563590265790377,-2.671623211547569e-08,1.7694269748491295e-07
53369147.382521026,-0.9364551522401791,0.0023720250985298044,1.1990162795960657e-07,1.1681033616575166e-06
53455309.18250956,-0.9367176123452409,0.0023236676209747414,-3.578640117574139e-08,4.017987166832042e-07
53627641.18248814,-0.9374406896874449,0.002240383159213067,5.246119760826673e-08,1.6017005322285262e-06
53799981.48246874,-0.9380651011184987,0.0023360937740919342,4.4659698705817874e-07,1.0753065548445642e-07
53972313.782451294,-0.9384973059410828,0.0022917633628367104,-1.4254306268668415e-07,6.23969278193675e-07
54058475.98244326,-0.9387977242515876,0.0022293991742293757,-3.4509521906755936e-08,9.406160993447737e-07
54144638.28243567,-0.9391412437657917,0.0022174229486663834,6.255127973364694e-07,1.5440381326194824e-06
54230800.5824285,-0.9394447451874096,0.002262376566829943,1.0828622764025297e-06,4.4857000804348485e-07
54316962.882421754,-0.9396585122582091,0.0023161868273569746,6.281511663042139e-07,1.6085118377967035e-06
54403125.2824154,-0.9398173330254851,0.002316662692464203,-5.838910951405651e-07,1.6512287457168956e-06
54489287.782409444,-0.9400019490412884,0.002259010807385756,7.751802534317065e-07,6.42821666655205e-07
54575450.28240389,-0.9402634092912165,0.002200492134468932,-8.477417345886806e-08,1.776779640081435e-06
54661612.88239874,-0.9405590073427674,0.002194161434752253,1.9066473755380287e-07,1.0024123602201361e-06
55006220.682382226,-0.9412119795283228,0.002226048073294989,-2.306268106488929e-07,7.925040226559703e-07
55436948.88237153,-0.9420087277974122,0.0022555897618254392,4.805343828406805e-07,7.469308937477562e-07
55523111.18237083,-0.9421076715159072,0.002192275617050637,-3.2187012199980103e-07,1.2690813326306574e-07
55781609.08237185,-0.9425870190825402,0.002205030015935187,1.5265787278728737e-06,1.0627257870303268e-06
56040087.78237777,-0.9426751233524643,0.0021600226937977685,4.4238693053255673e-07,9.12705023657992e-07
56126251.082380846,-0.9427956779829668,0.002113738193433563,5.36277014240305e-07,1.0918673789949568e-06
56212465.282384485,-0.94292324784309,0.0021273612018607503,1.7905467372125727e-06,-3.710887584939225e-07
56298679.68238866,-0.9429819311848302,0.002184937388836482,5.189909717540075e-07,7.450300998014699e-07
56384792.48239336,-0.942952516444333,0.0022202048758891402,4.0749247220972507e-07,1.146723582421457e-06
56470956.18239858,-0.9429016705993976,0.0021920324503659073,-9.685878092913214e-07,1.7260559624599978e-07
56557120.482404284,-0.9429026641370561,0.002127255526313908,6.940887893325254e-07,1.1098007497755205e-06
56643233.282410465,-0.9429711143340623,0.0020863841400304887,5.206078226294153e-07,1.1501225243341039e-06
56729448.282417096,-0.9430377526415075,0.0021078885951123835,8.582753494579265e-07,1.1474507816463392e-06
56815571.88242416,-0.9430277136007144,0.002163854836510777,7.871527334391004e-07,5.416123100704384e-08
56901726.18243165,-0.9429356755217212,0.0021941027071855214,-4.620564937329874e-07,1.174472042355778e-06
57074157.382447876,-0.9427810452789253,0.002093324491855298,2.2520665488023894e-07,-8.478871337197838e-08
57418715.88248511,-0.9425636972476996,0.0021670541306908386,7.620023295684675e-07,9.865943082399027e-07
57591056.98250613,-0.9423073274145779,0.0020624438650739133,-3.54452778794645e-07,1.1079405791572863e-06
58108042.98257939,-0.9414822877734611,0.0020300167088250377,2.5007747717076256e-07,-5.938753482037651e-11
76548330.28478467,-0.8586138706965246,0.0013952694340581989,-1.4404737054274364e-06,2.9344524831104515e-07
76634572.28476055,-0.8588100725193988,0.0014548109618814746,8.432934749391663e-07,4.0266587129564324e-07
76720642.38473631,-0.8589545460360303,0.001475516024194403,1.7282239250793197e-07,1.1093836198815266e-06
76806823.58471186,-0.8591243104101214,0.001433552642079233,-8.791721051171209e-08,1.8860318855614538e-06
76892994.58468726,-0.8593810340954968,0.0013688658958533235,1.3658416853079558e-07,1.278425657604389e-06
76979215.88466246,-0.8597050686225745,0.001346392305580119,6.373934284820137e-07,6.799105498893517e-07
77065386.6846375,-0.8600156775851365,0.0013872864770985349,1.9080826585415878e-07,1.2749443614379005e-06
77151466.38461238,-0.8602519345716018,0.0014451969505767126,8.312542206789786e-07,1.1109815610276831e-06
77237707.58458702,-0.8604406348717155,0.0014583184222209838,9.665922375834413e-07,1.0405140746687965e-06
77409977.58453576,-0.8609757832865536,0.0013463507410119663,3.2760461809999697e-07,-2.410535239233576e-07
77582287.58448365,-0.8616953686988251,0.0013776923411937011,5.038230089793316e-07,9.211721246102193e-07
77668417.18445727,-0.8619683551927789,0.0014337503357493377,-2.0637358755237756e-07,9.733112356171726e-07
77754587.08443071,-0.8621984070927882,0.001440017072941441,6.934494334309704e-08,1.1338791677196949e-06
77840746.78440394,-0.8624707837489289,0.0013865821157659954,9.401997591584887e-08,7.070350357032528e-07
78013106.38434988,-0.8632469403305963,0.00131912839399453,2.82342767388144e-07,1.5512606676107866e-06
78099255.78432265,-0.863627000543617,0.0013681546445315457,8.868892842350817e-07,1.0001326845548823e-06
78185404.98429531,-0.863931377404618,0.001421837394442077,5.620191312338818e-09,1.5705102924313576e-06
78357723.48424037,-0.8645183125361374,0.0013635514040043306,-2.0554623780810743e-08,1.646014714844473e-06
78616220.78415766,-0.8657847110112388,0.0013573435780625581,4.881441966197997e-07,2.0314787191832127e-07
78702369.4841301,-0.8661167044049057,0.0014082507187695495,-6.94933748657256e-07,1.623713882631687e-06
78788528.28410254,-0.8664196725759523,0.0013992526260519689,-1.4264241909867081e-07,1.047404218431627e-06
78874686.98407502,-0.8667799012075507,0.0013391792066808025,5.175709860694155e-09,1.628241763635633e-06
79133152.58399275,-0.8681404898922545,0.0013481273230339839,3.333498171942395e-07,1.3732016614551555e-06
79219371.78396541,-0.8684952011582544,0.001392784676582681,-8.799935669046022e-08,8.447613830894502e-07
79305459.28393817,-0.8688292460809205,0.0013767985967596313,2.520116171300657e-07,4.888291815546755e-07
79391617.68391098,-0.8692278764178265,0.0013138626147652626,-5.817264562280045e-07,8.967953814803097e-07
79477836.58388382,-0.8697107997313741,0.0012657129449679659,-3.171196532036902e-07,1.4607762370264822e-06
79822428.58377568,-0.8713983440804938,0.001354372377800697,-2.9448575800117283e-09,1.0647151112122728e-06
80339426.58361402,-0.8740896586133872,0.0013301185152502185,2.899116180454797e-08,1.035154527091785e-06
80425584.28358717,-0.8745445088973021,0.0012644609039035293,7.864094451193182e-07,1.7727092497244173e-06
80511711.6835604,-0.8750755912424703,0.0012263709550917278,1.177935405105579e-06,1.545388947500224e-06
80597828.88353372,-0.8756104142000921,0.0012539956185397916,5.002812866194972e-07,2.711590884727508e-06
80684047.28350708,-0.8760750572320354,0.0013122468186090117,-7.892180362567558e-07,7.13996039772638e-07
81287140.2833255,-0.8792827811574925,0.0013208821681640172,-3.5327630387715914e-07,8.855499297856853e-07
82062578.48310962,-0.8835800875586592,0.0011688203358173725,8.913498732443514e-07,3.595357678635742e-07
82148736.08308701,-0.8841058852485687,0.001213010122180424,-7.741389227433615e-07,1.179944391837542e-06
82321000.68304253,-0.8849305577957345,0.0012757554303200165,-1.5619937787647586e-07,-7.804189481068133e-07
82407208.88302062,-0.8853455780943661,0.0012246909514118981,3.3401031840352147e-07,7.165790313662553e-07
82493323.18299896,-0.8858419112821174,0.0011626825711892677,5.981028328161386e-07,1.0075580712323728e-06
83354884.3827954,-0.8903390540373819,0.0012286845136605623,1.1646214572724745e-06,6.879779656204614e-07
83441052.58277665,-0.8907369292131347,0.001168115088614109,7.353029632950481e-07,4.419943551948677e-07
83527210.68275827,-0.8912136412798315,0.0011127239701743436,1.0764056229684016e-06,5.728412893796393e-07
83613318.2827403,-0.8917201318568103,0.001115743003413252,2.6051705526164426e-07,6.885360213449224e-07
83699537.28272268,-0.8921712957257585,0.0011701976062065485,-3.722649456472382e-07,4.7463825973053167e-07
83785705.7827055,-0.89253410497675,0.001215949181576414,-1.179455931810125e-07,1.804990423749306e-08
83958032.68267241,-0.8932447382109162,0.00113946039242453,-6.157307286258629e-08,2.6704569456919777e-07
84044201.38265653,-0.893702213466376,0.001089178705673239,2.521307813641016e-07,1.0279026880506258e-06
84130359.98264109,-0.8941798756849404,0.0010991346800936306,-6.078692649236217e-07,9.977653766899547e-07
84388795.58259754,-0.8952213922930111,0.0011766323863609948,7.160343529211133e-08,8.989354239727007e-07
84474903.78258392,-0.8955790072310147,0.0011112083218768219,6.13714150832223e-07,4.906998335328303e-07
85250347.58247977,-0.8988286849401066,0.0011248133286837052,6.452583056759664e-08,9.657204565586847e-07
85336570.28247005,-0.8990699772382578,0.0011552548258747578,-3.010374505230118e-08,1.4105785556331723e-06
85681167.68243515,-0.9003145080833821,0.001049646692207019,-7.96948415038301e-07,1.171718607740702e-06
85767348.28242745,-0.9005822265437593,0.0011084297710396425,1.3658393838156258e-07,1.0410028564718059e-06
85853498.48242019,-0.9007753295235293,0.0011316383182824914,-4.4215786465517937e-07,5.777271017588792e-07
85939658.9824134,-0.9009682185428677,0.0010924212399075468,-1.1400458410637526e-07,1.1887079785484565e-06
86111990.38240121,-0.901548654293221,0.0009976885297785076,7.088558797718747e-07,3.5777359659421026e-07
86198151.58239585,-0.9018468256634568,0.0010333415818396252,8.391203057955821e-07,8.702239532032419e-07
86284322.282391,-0.9020594185945728,0.0010910762219555697,3.458754344043413e-07,6.3849230589599e-07
86456635.88238287,-0.9023517390188233,0.0010633195022439936,3.97259302120645e-08,1.1280250457781481e-06
86628956.98237687,-0.9028450031863701,0.0009779903000739065,7.212047287152856e-07,1.6154040011883558e-06
86715108.38237469,-0.9030869933566843,0.0010182135778803426,2.621095499533155e-07,1.543503282850408e-06
87059796.28237139,-0.9036092959473979,0.0009715945730602617,1.2493988005291001e-06,1.3333166798169815e-06
87145948.18237187,-0.9038309249814446,0.0009563651649653277,4.0241330023782496e-07,3.238623531515508e-07
87232120.58237284,-0.9040126797765695,0.0010019976360748702,-5.777478399027203e-07,1.0992557799357084e-06
87318282.98237427,-0.9041016235351704,0.001054983789200452,6.202804647692517e-08,4.3753854163538185e-07
87404374.48237616,-0.9041329646258801,0.0010592023028066474,6.448136289360917e-07,1.507158243316438e-06
87576781.08238123,-0.9043215137850007,0.0009441450542171679,4.78968173678318e-07,6.725212331769098e-07
89127683.28250511,-0.9043978365980062,0.0008683876757920997,2.420248678136616e-07,3.1450340807895934e-07
89213899.38251661,-0.9043841401297891,0.000883037856015625,8.185184479092555e-07,1.3692368634488647e-06
89386210.18254113,-0.9041324810659644,0.0009764160746269962,-1.3474812127212132e-06,1.6615955244387052e-06
89558480.88256767,-0.9037968625172234,0.0008880137755497775,-2.4103850082557443e-07,1.7602002997041876e-06
89644717.88258168,-0.9037217466048376,0.0008465244381416245,-2.688279820972639e-07,1.919680937465234e-06
89730853.58259611,-0.9036455956116817,0.0008662786181915641,3.4093953971137125e-07,1.604229395447943e-06
108688098.08461387,-0.8213304280214156,0.00026354114387599516,6.728967123503793e-07,1.3491645171561815e-06
108774268.88458776,-0.821509344962063,0.0002333056562810717,-5.739571328211568e-07,7.197577282765989e-07
108860389.18456149,-0.8217656171764294,0.00016923675211529912,-2.504568236139093e-07,2.3805126149976377e-06
108946579.88453503,-0.8221001584083334,0.00013153533156244493,1.1412328719817566e-06,1.9986961829325e-06
109032750.38450846,-0.8224423341650435,0.00015679760440934332,6.393540430416067e-08,8.430921129021229e-07
109549680.38434732,-0.8242301931427602,0.00014395262759449857,-8.07817439607561e-08,1.1379609527101318e-06
109635809.8843203,-0.8245371849429576,0.00020231099046511756,8.53870839812032e-07,1.2132748664837574e-07
109722029.98429322,-0.8247891496615709,0.00022545156973725026,1.9448632448959557e-07,1.7627824097696102e-06
109808179.38426615,-0.8250624657722124,0.0001818952785007919,8.738111626493961e-07,1.9936628672812397e-07
109894338.78423902,-0.8254226173973452,0.00011703904544073574,6.390069432482548e-07,7.634896463262308e-07
109980457.88421191,-0.825849795073935,9.331024989316925e-05,1.3122439135315744e-08,1.6170354930011653e-06
110152826.6841575,-0.8265991675752036,0.0001886260221764509,1.6121152546233475e-07,1.858082210855292e-07
110239015.98413025,-0.8268852728517595,0.00020457518962682344,7.974415139333502e-08,1.4278895203136068e-06
110325084.28410299,-0.8272009774774816,0.0001569895375730717,1.2040163734905462e-06,1.3128015117552176e-06
110411243.28407565,-0.8276064512899887,9.309476304300752e-05,4.2556489321388113e-07,1.462196930786708e-06
110497482.78404823,-0.8280707304297202,7.525207266153799e-05,5.797891460268545e-07,1.3863393425150828e-06
110583651.68402077,-0.8285110502917951,0.00011897301032897913,-3.420208628535093e-07,1.541430702131435e-06
110669729.68399328,-0.8288707993684976,0.00017512770663083403,1.2895196288553734e-06,1.2482359849904994e-06
110755898.3839657,-0.8291881344481176,0.00018150367215121122,5.712812091163144e-07,-9.100093355051504e-08
110842127.58393805,-0.8295441060681774,0.00013054906991931032,6.551388342934672e-07,1.4783809152809138e-06
111100562.58385485,-0.8309433882131667,0.00010588081774477604,2.0273921486069213e-07,1.2168710497155206e-06
111186720.88382706,-0.8313249344312785,0.00016033106838330197,-3.457934379946792e-07,1.8335580598166136e-06
111272879.18379927,-0.8316673844270109,0.00015985636121046285,-1.1550981660057857e-07,8.491825154708136e-07
111789807.58363412,-0.8342869497140282,0.0001372805914175866,7.075958903257629e-07,1.586935738472203e-06
111962133.48358013,-0.8352090917136029,2.1662099118104028e-05,7.544946412085807e-07,1.3586780090682035e-06
113082183.3832478,-0.8413665409666665,-5.120824965994126e-06,1.2320752975636395e-06,7.773598048198151e-07
113168381.28322348,-0.841850292418923,5.413580067290015e-05,9.603071851049805e-07,7.513251402972002e-07
113254518.68319933,-0.8422580265660334,9.058956875096548e-05,-9.52111116614418e-08,1.1067056159279776e-06
113340666.18317534,-0.8426577130955469,6.275126975295021e-05,5.6604823162054174e-08,1.0458636813064467e-06
113426845.5831515,-0.8431267869132149,-3.723783364211518e-06,7.774564504403614e-07,1.0059293088568022e-06
114719122.68282402,-0.8502312178155037,1.3565406889519275e-05,5.404113083695705e-07,1.7726436908933975e-06
114805283.68280494,-0.8506002654111762,3.006221399141089e-05,1.5657529661705638e-07,9.855141555382013e-07
114891444.68278626,-0.8509864955075297,-1.640574171363907e-05,5.040947921308714e-07,3.1456678722252004e-07
115580749.98265076,-0.8545260039217595,-0.00011893671440960905,2.604418096741057e-07,6.464934690283557e-07
115666911.28263542,-0.8549827317233339,-7.279548404713093e-05,4.448358513764461e-07,3.207769012827916e-07
116528550.1825009,-0.8586714998107315,-0.00015185892763568536,4.7226715116366336e-07,1.3179969256081473e-06
116614639.0824896,-0.8591017393931668,-0.00015140167809148111,-2.0125439892382246e-07,7.680751816647438e-07
116700816.98247874,-0.8594746051684595,-9.767704204698717e-05,3.918578239670012e-07,6.71953897976322e-07
116786954.48246835,-0.8597596845293598,-4.9619395777429805e-05,-5.000947146394097e-07,1.0503621153774498e-06
116873156.68245846,-0.8600068264353851,-6.051176336194579e-05,3.941618746949871e-07,1.1770029734424345e-06
116959278.08244906,-0.8603015000682183,-0.00012211801523065612,5.800702064240326e-07,1.1733529481344881e-06
117045520.88244015,-0.8606722474199735,-0.0001750101292101767,9.870368256059692e-08,2.0392794763642638e-07
117131650.48243175,-0.8610603174593431,-0.00016587097140757318,6.777720140682675e-08,1.219889653352455e-06
117217828.68242389,-0.8613838985933641,-0.00010899103811345869,3.401938651892422e-07,1.7287331152146881e-06
117303982.68241654,-0.8616200175879661,-6.672841394818498e-05,1.0971974662155048e-07,9.496465096359001e-07
117390152.88240972,-0.8618279026712241,-8.40840644317474e-05,5.4239863045424386e-08,1.624744847858044e-06
117476314.98240341,-0.8620882231769884,-0.00014868155083675529,5.61723845105e-07,7.796926090811586e-07
117820947.88238333,-0.8632150569199062,-8.37677642593034e-05,5.483971210473726e-08,1.71165482701722e-06
117907086.18237953,-0.863379688512702,-0.00010940449746369831,-4.591608394610702e-07,8.496421146268827e-07
117993264.78237617,-0.8636021825132931,-0.0001741790241723614,-5.988475045848318e-07,1.1526071436388635e-06
118079427.28237328,-0.863891334299255,-0.0002159231419147246,-7.55039775146571e-08,8.625429133556496e-07
118165589.8823708,-0.8641784841178002,-0.00019407825126175216,9.004981489368902e-07,1.0924720407990904e-06
118251752.48236874,-0.8643901352557611,-0.00013602555799229754,-1.0161454733204067e-07,1.5041731993848382e-07
