Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
-50028907.715081796,-1.0126113568788655,0.006138730924150418,-2.904010176774108e-07,-3.278804171363836e-07
-49856568.21512935,-1.0132552127707743,0.006183051123961275,4.480253423810865e-07,-2.3195888604853054e-08
-49770416.0151536,-1.0134910147107146,0.006239167495233505,-9.641256681902632e-09,4.14886822169315e-07
-49511905.71522804,-1.0142513841806005,0.00613175573104568,2.587896283934299e-07,-2.2534058124676348e-08
-49425745.81525338,-1.0146311544368323,0.006131169543902594,-3.042383478479849e-08,-6.057044032881792e-07
-48822609.21543608,-1.0169458212278246,0.006188970897017062,3.4178948560281697e-09,1.1436335125318206e-06
-48736450.115462705,-1.0172465572645304,0.006235931472734951,3.621202973036475e-07,5.406770378245038e-07
-48564162.015516184,-1.0178549704819049,0.006161828394778356,4.260194956806629e-07,-8.161229082294386e-09
-48477993.41554302,-1.0182762093302613,0.006113283481487145,6.399265315426561e-07,-9.41099674697278e-07
-48391793.61556993,-1.0187306121752129,0.006127295988996311,1.086895363933138e-06,-6.243355580260943e-07
-48305727.01559687,-1.019136051173779,0.006186990117139264,-2.7536306967945734e-07,-3.9470198324575295e-07
-48219568.315623894,-1.0194647875791498,0.006230089376470647,-4.882733533051464e-07,1.7230260265007485e-07
-48133317.71565103,-1.0197748550528876,0.006209592802436192,4.693075592587803e-07,-4.1786941592548976e-07
-47874913.91573288,-1.0210939538579167,0.006124696314844942,-3.0819547691685045e-07,4.40840141086897e-07
-47788745.41576038,-1.0215193106871658,0.006184679302872231,1.0992972709900073e-07,-3.944003371895294e-07
-47616408.51581573,-1.0222126355389318,0.006195052279405369,-3.427421932933328e-07,1.4865873038377025e-07
-47530291.315843545,-1.0226236780631328,0.00613049993458294,-4.044719930096363e-07,3.196044989946245e-07
-47444092.31587149,-1.0231169460972889,0.006092102661261439,-9.87846786815183e-07,-5.664635543247212e-07
-47357985.51589952,-1.023621123546889,0.006117887614808542,7.153836056872365e-08,-1.3422325516989145e-06
-47271817.31592764,-1.0240616246851997,0.006180851958211522,4.64820865353488e-07,3.9034629409004373e-07
-47185608.21595586,-1.0244312529088648,0.006210702380715462,-9.128088085397223e-08,-3.3684027340562944e-07
-47099491.315984115,-1.0247990108644607,0.006177230791347947,-4.811757357003899e-07,1.0700598558274765e-09
-46840987.31606919,-1.026279676616761,0.006111557547285518,-6.113396691098671e-07,-9.61567181789226e-07
-46324051.91623868,-1.0290316678620766,0.006103166314094409,1.5444654888341347e-08,-6.978823250975569e-07
-46237884.11626659,-1.029485538325709,0.006163177275853358,-3.859982637965942e-07,-1.7092633497646503e-07
-46151726.716294356,-1.0298737521583066,0.006180136602022641,8.384019503093754e-07,4.0920865791369e-08
-46065569.21632196,-1.030279535067806,0.006134069469447646,2.9687533542599454e-08,1.555057816196581e-07
-45117889.01661545,-1.0355111995596307,0.006137382265925854,7.381203945833192e-07,-8.635391313908253e-08
-44773208.016718246,-1.037498601668717,0.006066442970599204,-5.464717833802979e-08,-1.0617533076264646e-07
-44687050.51674361,-1.0379264238757937,0.006116693789779426,-6.600853250660066e-07,-6.405098367133141e-07
-43653106.817031495,-1.0433104217941556,0.006072293123828585,-3.8365725041344945e-08,1.4305156322610285e-07
-43567000.11705351,-1.043660067242199,0.006051609776434654,-4.778941593563957e-07,-2.8643528713831468e-08
-43394683.91709645,-1.0445404774351625,0.005938204238262343,-7.417119103347858e-07,3.773881016994052e-07
-43308577.117117345,-1.045037188712026,0.005953006398414617,1.0004587247536278e-07,5.357421993248609e-07
-43222367.6171379,-1.0454717411430476,0.006009182273213381,2.790832043242375e-07,-5.662949018221675e-07
-43136219.617158085,-1.0458217658647921,0.006045980236683024,-1.4724211339078863e-07,4.523542418534768e-07
-42619309.51727201,-1.0481642814467391,0.00601698095491698,3.077809460627634e-07,6.409038645306328e-07
-42533068.71728987,-1.0484633213358623,0.005982150095306403,-1.4793305358473674e-07,1.9400301172044915e-07
-42274653.417341515,-1.0496812225134478,0.005903909191037564,8.396226047757693e-08,9.418052116395154e-08
-41585388.117464505,-1.052215386985647,0.005950291972371982,-3.3029488410996066e-07,-6.058656440259547e-09
-41499228.21747815,-1.0524444559380217,0.005903285683973959,7.571967994834949e-07,-5.071697804599415e-07
-41240706.91751626,-1.0534380231950538,0.005849783101830314,-2.1002932548697117e-07,-1.9721772920831826e-07
-40982225.61754986,-1.0540603990846988,0.0058622549048056955,-7.696809709578645e-07,-1.818283306299212e-08
-40896061.61756003,-1.054322986973793,0.005796288045221106,-6.252346811397302e-07,-6.745249830171149e-07
-40809904.21756969,-1.0546361403741797,0.005779808448650102,-5.990987279602678e-07,3.797477140399935e-07
-40723743.41757884,-1.0549170859658905,0.005820995015707396,6.65368069752148e-07,-6.288576547622271e-07
-40637582.41758749,-1.0551112831419522,0.005872825193483291,-1.0788290483176866e-07,-9.801795685304357e-07
-40551421.31759565,-1.0552409867335428,0.005876052132546934,2.0429993452530937e-07,1.218270573267663e-07
-40465260.117603324,-1.0553903529891873,0.005819939963417681,-3.59412511530266e-07,2.7154636106970637e-07
-40120603.717629425,-1.0562346014615036,0.005840800491772011,-1.050626287080192e-06,-4.916405092281542e-07
-40034441.91763484,-1.0563099437340155,0.005836081173714787,5.568907641695375e-07,-1.0297909438898578e-07
-39948279.91763982,-1.056413873318689,0.005775435709667859,3.689050642741165e-07,-6.204419024267646e-07
-39862117.81764438,-1.05659116257512,0.005716177067163492,-6.523232576327587e-08,-4.969420456741105e-07
-39775965.81764852,-1.0568015038779794,0.005713272252467165,1.0442979696545507e-06,3.3130627048912065e-07
-39689824.01765224,-1.0569652526875748,0.005761826231835842,-1.686024464486735e-07,-3.9364798699696724e-07
-39172826.51766572,-1.0574996816311133,0.00573141279905761,-5.1720270111133e-07,1.2227275310999763e-07
-39086714.6176664,-1.0575080973883708,0.005772524089422177,-1.024783519598671e-06,8.409328819802137e-07
-38741978.01766403,-1.0576600220346482,0.0056461527096615,3.797828997953445e-07,-1.1142475354625897e-07
-38655824.317662075,-1.0576924552130926,0.005699183566849438,9.293335927473834e-07,-7.137086325973221e-07
